id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,4,0,4,0,test,,,,,,green,1.8386311228261403,1.8333333333333333,2.2917580000066664,0.9982356000109576,2.370000584051013e-05,2e-05,1.8337269000039669,1.8670379999966826,2.000245100003667,2.2917580000066664,2.2917580000066664,2.5916729000018677,2.858212999999523,0.5664549999928568,6.691969400009839,4.4002114000031725,3.8337564000103157,1.31405,-0.1405725561800007,-0.0929405330115707,6.691969400009839,-0.08181886474337038,0.14732365594011154,space,4.094521300008637,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,5,0,5,0,test,,,,,,green,1.4136571577982604,1.4083333333333332,2.2915867999981856,0.998166699995636,1.3600001693703234e-05,1e-05,1.4084040000016103,1.4418961000046693,1.9997881000017514,2.2915867999981856,2.2915867999981856,2.591729599997052,2.6002880000014557,0.30870120000327006,4.250063600004069,1.958476800005883,1.649775600002613,1.51082,-0.1684214034792066,0.0057286191659594084,4.250063600004069,-0.16235701990583945,-0.04515289929505247,space,1.6512137000099756,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,6,0,6,0,test,,,,,,red,0.9004611125772874,0.9,2.291990199999418,0.9981266999966465,1.2300006346777081e-05,1e-05,0.9002993000030983,0.9340070000034757,2.0007247000030475,2.291990199999418,2.291990199999418,2.5923421000043163,2.4340852000023006,0.14209500000288244,5.97546840000723,3.683478200007812,3.5413832000049297,0.93592,0.033697021432120874,-0.16511540501739227,5.97546840000723,0.05184294586345094,-0.16034617298723908,space,3.3761249000090174,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,7,0,7,0,test,,,,,,red,0.3573798612569851,0.35833333333333334,2.2913543000031495,0.9986346000077901,3.0100010917522013e-05,3e-05,0.35813920000509825,0.3912581000040518,2.0000735000066925,2.2913543000031495,2.2913543000031495,2.591469600010896,2.2913543000031495,0.0,3.9250761000002967,1.6337217999971472,1.6337217999971472,0.28657,0.13203408931994332,0.1047166915296102,3.9250761000002967,0.15188459227277468,0.07300449888594063,space,1.3295696000132011,0.03317110000352841,2.0334164000087185,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,8,0,8,0,test,,,,,,green,0.971985970561681,0.9666666666666667,2.2919628999952693,0.998154799992335,2.2899999748915434e-05,2e-05,0.9669881999870995,1.0003336999943713,2.0000042999890866,2.2919628999952693,2.2919628999952693,2.5920082999946317,2.2919628999952693,0.0,4.3085943999903975,2.0166314999951283,2.0166314999951283,1.00263,-0.0013926698022923695,-0.16851304607737672,4.3085943999903975,0.014811976990124851,-0.16786658859075657,space,1.716738000017358,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,9,0,9,0,test,,,,,,red,1.2463167600258125,1.2416666666666667,2.291781499996432,0.9977333999995608,4.050000279676169e-05,4e-05,1.2418958000052953,1.2755015000002459,2.0004263000009814,2.291781499996432,2.291781499996432,2.5919964000058826,2.474918100007926,0.183136600011494,11.250170900006196,8.958389400009764,8.77525279999827,1.26849,-0.1258761753389382,-0.11204362859839552,11.250170900006196,-0.11777400221770924,-0.12053161671975252,space,8.655901800011634,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,10,0,10,0,test,,,,,,green,1.4172171945869434,1.4166666666666667,2.2916641000047093,0.998198900007992,2.0699997548945248e-05,2e-05,1.417015300001367,1.4501848000072641,1.9996748999983538,2.2916641000047093,2.2916641000047093,2.591685300008976,2.2916641000047093,0.0,10.85016529999848,8.55850119999377,8.55850119999377,1.43451,-0.16496466233761697,-0.03442740779219833,10.85016529999848,-0.16285185358637821,-0.04333428216706885,space,8.25409450000734,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,11,0,11,0,test,,,,,,green,0.3560117057561647,0.35833333333333334,2.291994999992312,0.9983671999943908,1.3800003216601908e-05,1e-05,0.35808380000526085,0.391775800002506,2.0003444000030868,2.291994999992312,2.291994999992312,2.5916457999992417,2.291994999992312,0.0,4.45036170000094,2.158366700008628,2.158366700008628,0.25328,0.1203828514838167,0.11792605859639185,4.45036170000094,0.15156940324391147,0.07365665094028423,space,1.8524950000137324,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,12,0,12,0,test,,,,,,red,1.4809116699746654,1.475,2.2921759000018938,0.9974478999938583,1.2799995602108538e-05,1e-05,1.4752229000005173,1.5087346999935107,2.000392000001739,2.2921759000018938,2.2921759000018938,2.5922716000059154,2.2921759000018938,0.0,4.275633500001277,1.983457599999383,1.983457599999383,1.39526,-0.15947774289414135,-0.05445581464677997,4.275633500001277,-0.16821588368706097,-0.010099638747771148,space,1.6829477000137558,,,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,13,0,13,0,test,,,,,,green,1.7077843660823293,1.7,2.2916420999972615,0.9983240000001388,2.7999994927085936e-05,3e-05,1.700305100006517,1.7332505999947898,1.9999340000067605,2.2916420999972615,2.2916420999972615,2.5916235000040615,2.3748551000026055,0.08321300000534393,4.29155670000182,1.9999146000045585,1.9167015999992145,1.7273,-0.12734781801922207,0.11036810894999245,4.29155670000182,-0.13387168066767127,0.1023570190200328,space,1.6961240000091493,0.033261100004892796,2.0333231999975396,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,14,0,14,0,test,,,,,,red,0.9633715907285231,0.9583333333333334,2.291686500000651,0.9985907999944175,2.0399995264597237e-05,2e-05,0.9583746999996947,0.9914834999945015,2.0000651000009384,2.291686500000651,2.291686500000651,2.591620699997293,2.291686500000651,0.0,4.000071599992225,1.708385099991574,1.708385099991574,1.08475,-0.04434022969711581,-0.16258084222275798,4.000071599992225,0.019348950727240913,-0.16740431396236213,space,1.4042892000143183,0.033332199993310496,2.0332225000020117,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,15,0,15,0,test,,,,,,red,1.4269007548906147,1.425,2.291690199999721,0.9982139999920037,2.2599997464567423e-05,2e-05,1.4254449000000022,1.458731099992292,2.0004227999888826,2.291690199999721,2.291690199999721,2.5914817999873776,2.291690199999721,0.0,3.7500492999970447,1.458359099997324,1.458359099997324,1.27466,-0.12802556652555608,-0.10958120524645054,3.7500492999970447,-0.16409460445194868,-0.03836074839224081,space,1.1567391000135103,0.033313099993392825,2.0333905999868875,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,16,0,16,0,test,,,,,,green,0.9532409392827734,0.95,2.2915015000035055,0.9985198000067612,2.78999941656366e-05,3e-05,0.9498794999963138,0.9834853999927873,2.000205200005439,2.2915015000035055,2.2915015000035055,2.5915692999988096,2.2915015000035055,0.0,4.299661900004139,2.0081604000006337,2.0081604000006337,1.02575,-0.013618993291116993,-0.16796758392377625,4.299661900004139,0.02466612603115588,-0.16670383455118673,space,1.702179400002933,0.03332760000193957,2.0330660000036005,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
,,,,,,,,,,,,,17,0,17,0,test,,,,,,green,1.1566574313058708,1.15,2.291878900010488,0.9986959999951068,2.2599997464567423e-05,2e-05,1.1505253000068478,1.183506400004262,2.0004965999978594,2.291878900010488,2.291878900010488,2.591898900005617,2.291878900010488,0.0,4.241462899997714,1.949583999987226,1.949583999987226,1.00297,-0.0015748732874086694,-0.16851144175272761,4.241462899997714,-0.07962937917480514,-0.14851851130310129,space,1.6415754000190645,0.033806699997512624,2.0333585000043968,,,,,,,,marika_expectedh2,001,2023-04-28_16h29.23.427,expectation_shapes_perceived_time,2022.2.4,119.65300626534918,
