id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,responseStarted,rtUntillMotionTreshold,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-300,0.8,met,,green,red,,506.96741851815375,,,,,0,120,120,157,trial,,,,,,green,0.5069674185181537,0.5083333333333333,2.300249599997187,0.9974748999811709,1e-05,1e-05,0.03337,0.5082410000031814,0.5416178999876138,2.0003460999869276,2.033463899977505,2.300249599997187,2.300249599997187,2.300249599997187,0.0,2.499912899977062,2.9670780999877024,0.6668284999905154,0.6668284999905154,0.39981,0.14056115207148284,0.045764096023273484,,,,None,,-0.3,-0.3,0.17363741851815376,0.175,trial_list_0.8_green.csv,0.17502039999817498,0.20831889999681152,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-33,0.8,met,,green,red,,338.104641155359,,,,,0,121,121,485,trial,,,,,,green,0.338104641155359,0.3416666666666667,2.2998306000081357,0.9970007000083569,1e-05,1e-05,0.03327,0.34184380000806414,0.37494300000253133,2.0002321999927517,2.033563500008313,2.2998306000081357,2.2998306000081357,2.316270399984205,0.01643979997606948,2.499682399997255,3.0164059000089765,0.7165753000008408,0.7001355000247713,0.14804,0.06629669201505557,0.1321231947250398,,,,None,,-0.033,-0.03333333333333333,0.271774641155359,0.275,trial_list_0.8_green.csv,0.27496330000576563,0.3081594000104815,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.8,met,,green,red,,983.104962303236,,,,,0,122,122,389,trial,,,,,,green,0.983104962303236,0.9833333333333333,2.3003804000036325,0.9975845000008121,2e-05,2e-05,,0.9833591000060551,1.016561600001296,1.9999790000147186,,2.3003804000036325,2.3003804000036325,2.3003804000036325,0.0,2.500121899996884,3.0002524000010453,0.6998719999974128,0.6998719999974128,0.55493,0.14562764251930055,-0.025384634934556977,,,,None,,0.167,0.16666666666666666,1.1834349623032359,1.1833333333333333,trial_list_0.8_green.csv,1.1833621000114363,1.2170895000163,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-167,0.1999999999999999,unmet,,red,green,,1640.4413540272983,,,,,0,123,123,453,trial,,,,,,red,1.6404413540272984,1.6416666666666666,2.3004302000044845,0.9980528999876697,3e-05,3e-05,,1.6419179000076838,1.6751002999953926,2.000080900004832,,2.3004302000044845,2.3004302000044845,2.4086655999999493,0.10823539999546483,2.5002166999911424,2.99183010001434,0.6913999000098556,0.5831645000143908,0.378,0.13709765323785364,0.0552813117894571,,,,None,,-0.167,-0.16666666666666666,1.4401113540272983,1.4416666666666667,trial_list_0.8_green.csv,1.4415058000013232,1.4751931999926455,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,184.1704989840297,,,,,0,124,124,137,trial,,,,,,green,0.1841704989840297,0.18333333333333332,2.2998682000034023,0.998537600011332,1e-05,1e-05,0.03314,0.18330309999873862,0.2168113999941852,1.9998285000037868,2.03315579998889,2.2998682000034023,2.2998682000034023,2.3165849999932107,0.01671679998980835,2.499989700008882,3.083395299996482,0.7835270999930799,0.7668103000032715,0.84026,0.07110680507411726,-0.12959788666734276,,,,None,,0.033,0.03333333333333333,0.2505004989840297,0.25,trial_list_0.8_green.csv,0.2501138999941759,0.28317760000936687,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1247.961710980023,0,0,0,0,0,125,125,217,fam,0.5327625000209082,0.5327625000209082,270.0,2.5326195000088774,2.5326195000088774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1247.961710980023,1,0,1,0,0,125,125,217,fam,0.49853059998713434,0.49853059998713434,270.0,2.498215200001141,2.498215200001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1247.961710980023,2,0,2,0,0,125,125,217,fam,0.49820800000452437,0.49820800000452437,270.0,2.498567400005413,2.498567400005413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1247.961710980023,3,0,3,0,0,125,125,217,fam,0.498716100002639,0.498716100002639,270.0,2.4985929999966174,2.4985929999966174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,1247.961710980023,,,,,0,125,125,217,trial,,,,,,green,1.2479617109800232,1.25,2.2997930999845266,0.9908903999894392,2e-05,2e-05,0.03312,1.2500776999804657,1.2831324999860954,1.999835599999642,2.033185999986017,2.2997930999845266,2.2997930999845266,2.2997930999845266,0.0,2.4999553999805357,2.949708500003908,0.6499154000193812,0.6499154000193812,0.52829,0.14724009286572376,-0.013120404314767464,,,,None,,-0.1,-0.1,1.1146317109800232,1.1166666666666667,trial_list_0.8_green.csv,1.1164362999843433,1.1499356999993324,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.8,met,,green,red,,575.9343708825452,,,,,0,126,126,160,trial,,,,,,green,0.5759343708825452,0.575,2.2998764000076335,0.996707799989963,1e-05,1e-05,0.03345,0.574711200024467,0.6083338000171352,1.9998306000197772,2.0331059000163805,2.2998764000076335,2.2998764000076335,2.2998764000076335,0.0,2.499796800024342,3.3495951000077184,1.049718700000085,1.049718700000085,0.33952,0.1294309660796722,0.0714101881818881,,,,None,,0.033,0.03333333333333333,0.6422643708825452,0.6416666666666666,trial_list_0.8_green.csv,0.6416181000240613,0.675135900004534,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,272.80418224381015,,,,,0,127,127,364,trial,,,,,,green,0.27280418224381014,0.275,2.3001951000187546,0.9983477999921888,1e-05,1e-05,0.03275,0.2751140000182204,0.30805920000420883,1.999846200022148,2.0333924000151455,2.3001951000187546,2.3001951000187546,2.3001951000187546,0.0,2.5001656000094954,3.7165832000027876,1.416388099984033,1.416388099984033,0.66273,0.12892324511041717,-0.0723227960375511,,,,None,,0.3,0.3,0.6061341822438102,0.6083333333333333,trial_list_0.8_green.csv,0.6079572000016924,0.6410928000113927,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.8,met,,green,red,,843.1963674698951,,,,,0,128,128,383,trial,,,,,,green,0.8431963674698951,0.8416666666666667,2.300355200015474,0.9974026000127196,2e-05,2e-05,,0.8417162999976426,0.8749220999889076,2.0000124000071082,,2.300355200015474,2.300355200015474,2.4253754999954253,0.12502029997995123,2.5003169999981765,2.991683700005524,0.6913284999900497,0.5663082000100985,0.36997,0.1356609040385474,0.058718898762953345,,,,None,,-0.1,-0.1,0.7098663674698951,0.7083333333333334,trial_list_0.8_green.csv,0.7084613000042737,0.741830300015863,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-33,0.8,met,,green,red,,442.890573985721,,,,,0,129,129,362,trial,,,,,,green,0.442890573985721,0.44166666666666665,2.2998809999844525,0.9983057000208646,2e-05,2e-05,,0.4416159999964293,0.4750646000029519,2.000023400003556,,2.2998809999844525,2.2998809999844525,2.2998809999844525,0.0,2.5002481999981683,2.958591400005389,0.6587104000209365,0.6587104000209365,0.59324,0.14152726366200805,-0.04268282554885957,,,,None,,-0.033,-0.03333333333333333,0.376560573985721,0.375,trial_list_0.8_green.csv,0.3749559999851044,0.40824930000235327,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.8,met,,green,red,,803.6816975598755,,,,,0,130,130,152,trial,,,,,,green,0.8036816975598755,0.8083333333333333,2.300129100010963,0.9974751999834552,2e-05,2e-05,,0.8089493000006769,0.8418653999979142,2.000469799997518,,2.300129100010963,2.300129100010963,2.300129100010963,0.0,2.500329500006046,3.0255580999946687,0.7254289999837056,0.7254289999837056,0.48717,0.14770348193198457,0.005955785561773571,,,,None,,0.167,0.16666666666666666,1.0040116975598756,1.0083333333333333,trial_list_0.8_green.csv,1.0087571000040043,1.0420278999954462,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.1999999999999999,unmet,,red,green,,455.89165889385225,,,,,0,131,131,80,trial,,,,,,red,0.45589165889385225,0.4583333333333333,2.3002257000189275,0.998002499982249,1e-05,1e-05,0.03327,0.4581274000229314,0.4917188000108581,2.0003774000215344,2.0334570000122767,2.3002257000189275,2.3002257000189275,2.3002257000189275,0.0,2.4996746000251733,2.875087300024461,0.5748616000055335,0.5748616000055335,0.9012,0.04514937297884318,-0.14075980987521697,,,,None,,0.167,0.16666666666666666,0.6562216588938523,0.6583333333333333,trial_list_0.8_green.csv,0.658204300008947,0.6916833000141196,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-33,0.8,met,,green,red,,649.3362313288164,,,,,0,132,132,146,trial,,,,,,green,0.6493362313288165,0.65,2.300436499994248,0.9963936000131071,1e-05,1e-05,,0.6499371999816503,0.6831645999918692,2.000098499993328,,2.300436499994248,2.300436499994248,2.300436499994248,0.0,2.500122099998407,2.8995859999849927,0.5991494999907445,0.5991494999907445,0.23073,0.09801219687199945,0.11065893195225744,,,,None,,-0.033,-0.03333333333333333,0.5830062313288163,0.5833333333333334,trial_list_0.8_green.csv,0.5833194000006188,0.6167342999833636,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,233,0.8,met,,green,red,,378.0178947378125,,,,,0,133,133,87,trial,,,,,,green,0.3780178947378125,0.375,2.299869500013301,0.9989110000024084,1e-05,1e-05,,0.37487589998636395,0.40823050000471994,2.000252300000284,2.033180900005391,2.299869500013301,2.299869500013301,2.299869500013301,0.0,2.5002617000136524,3.0085478000110015,0.7086782999977004,0.7086782999977004,0.52325,0.14742937114914278,-0.010787514962132398,,,,None,,0.233,0.23333333333333334,0.6443478947378126,0.6416666666666666,trial_list_0.8_green.csv,0.6417826999968383,0.6752645999949891,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.1999999999999999,unmet,,red,green,,1024.1023710867582,,,,,0,134,134,162,trial,,,,,,red,1.0241023710867583,1.025,2.3001622000010684,0.9978464000159875,9e-05,9e-05,0.03326,1.0248829000047408,1.0583026999956928,1.9997596000030171,2.033001800009515,2.3001622000010684,2.3001622000010684,2.3001622000010684,0.0,2.499864300014451,3.016643600014504,0.7164814000134356,0.7164814000134356,1.36832,-0.13535371398195178,-0.059423581748173956,,,,None,,0.1,0.1,1.1574323710867582,1.1583333333333332,trial_list_0.8_green.csv,1.1582523999968544,1.1914168999937829,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,287.942065156928,,,,,0,135,135,285,trial,,,,,,green,0.287942065156928,0.2916666666666667,2.299422300013248,0.9985329000046477,1e-05,1e-05,0.03292,0.29124240000965074,0.32473120000213385,1.9997970999975223,2.032968300016364,2.299422300013248,2.299422300013248,2.299422300013248,0.0,2.499531300010858,3.5161811000143643,1.2167588000011165,1.2167588000011165,1.22697,-0.09669903446240516,-0.11180825859715597,,,,None,,0.1,0.1,0.42127206515692794,0.425,trial_list_0.8_green.csv,0.4245420999941416,0.4582881999958772,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.1999999999999999,unmet,,red,green,,1280.749454615504,,,,,0,136,136,120,trial,,,,,,red,1.280749454615504,1.2833333333333332,2.299864200002048,0.9985216000059154,2e-05,2e-05,,1.2829568999877665,1.3164923999866005,1.9999433000048157,,2.299864200002048,2.299864200002048,2.299864200002048,0.0,2.499919299996691,2.9581435000000056,0.6582792999979574,0.6582792999979574,0.48602,0.14768090869513478,0.006491468514071859,,,,None,,0.167,0.16666666666666666,1.481079454615504,1.4833333333333334,trial_list_0.8_green.csv,1.483284999994794,1.516869199986104,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,694.4462546804713,,,,,0,137,137,354,trial,,,,,,green,0.6944462546804713,0.6916666666666667,2.299836799997138,0.9978325000265613,2e-05,2e-05,,0.6917646999936551,0.7249490999965928,2.0000205999822356,,2.299836799997138,2.299836799997138,2.299836799997138,0.0,2.499852799985092,3.1501557999872603,0.8503189999901224,0.8503189999901224,1.0227,-0.010531988969672789,-0.147447845575419,,,,None,,0.1,0.1,0.8277762546804713,0.825,trial_list_0.8_green.csv,0.8249488000001293,0.8582845999917481,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,945.0559630786048,,,,,0,138,138,237,trial,,,,,,green,0.9450559630786048,0.9416666666666667,2.30021059999126,0.9976299999980256,2e-05,2e-05,,0.9417106999899261,0.9750152000051457,2.0002021999971475,,2.30021059999126,2.30021059999126,2.3917202999873552,0.09150969999609515,2.500153800006956,2.9584500000055414,0.6582394000142813,0.5667297000181861,1.31174,-0.12271409087249044,-0.0824199117800309,,,,None,,0.3,0.3,1.2783859630786045,1.2833333333333332,trial_list_0.8_green.csv,1.2835249000054318,1.3168766000017058,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.1999999999999999,unmet,,red,green,,1017.1361754876608,,,,,0,139,139,268,trial,,,,,,red,1.0171361754876609,1.0166666666666666,2.2997548000130337,0.9974761999910697,3e-05,3e-05,0.03328,1.0164767000242136,1.049664100020891,1.999793300026795,2.0327888000174426,2.2997548000130337,2.2997548000130337,2.307937600009609,0.00818279999657534,2.499631300015608,3.041384800017113,0.7416300000040792,0.7334472000075039,1.52131,-0.14749244767776754,0.009887761855492793,,,,None,,0.033,0.03333333333333333,1.0834661754876607,1.0833333333333333,trial_list_0.8_green.csv,1.0830871000071056,1.1160779000201728,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.1999999999999999,unmet,,red,green,,921.1780954602332,,,,,0,140,140,294,trial,,,,,,red,0.9211780954602332,0.9249999999999999,2.299715600005584,0.9979820000007749,1e-05,1e-05,,0.9246761999966111,0.9579255999997258,1.999518500000704,2.032877699995879,2.299715600005584,2.299715600005584,2.299715600005584,0.0,2.499693000019761,3.207861500006402,0.9081459000008181,0.9081459000008181,0.75,0.10452700597570448,-0.10452700597570448,,,,None,,-0.3,-0.3,0.5878480954602331,0.5916666666666667,trial_list_0.8_green.csv,0.5914036000031047,0.6245925000112038,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-233,0.8,met,,green,red,,822.4256095933736,,,,,0,141,141,418,trial,,,,,,green,0.8224256095933735,0.825,2.3000559999782126,0.9979618999932427,2e-05,2e-05,0.03347,0.8246584000007715,0.8579376999987289,1.999937399988994,2.0332926999835763,2.3000559999782126,2.3000559999782126,2.483268299984047,0.18321230000583455,2.499936699983664,2.941987300000619,0.6419313000224065,0.45871900001657195,1.34917,-0.13153594015410167,-0.0674543282841547,,,,None,,-0.233,-0.23333333333333334,0.5560956095933736,0.5583333333333333,trial_list_0.8_green.csv,0.5584907000011299,0.5919213999877684,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,100,0.8,met,,green,red,,1203.1069452151855,,,,,0,142,142,249,trial,,,,,,green,1.2031069452151855,1.2,2.2997369000222534,0.99830400000792,1e-05,1e-05,,1.1998005000059493,1.2329861000180244,1.9994264999986626,,2.2997369000222534,2.2997369000222534,2.2997369000222534,0.0,2.4998146000143606,2.899709300021641,0.5999723999993876,0.5999723999993876,0.4304,0.14430339715032942,0.032067421588962086,,,,None,,0.1,0.1,1.3364369452151854,1.3333333333333333,trial_list_0.8_green.csv,1.3333649999985937,1.3666204000182915,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-33,0.8,met,,green,red,,804.6454595382713,,,,,0,143,143,11,trial,,,,,,green,0.8046454595382714,0.8083333333333333,2.299800700013293,0.9984083000163082,1e-05,1e-05,,0.8079786000016611,0.8413479999871925,1.9996589999936987,,2.299800700013293,2.299800700013293,2.299800700013293,0.0,2.499778500001412,2.9252370999893174,0.6254363999760244,0.6254363999760244,0.74363,0.1065962289809207,-0.10241598470715911,,,,None,,-0.033,-0.03333333333333333,0.7383154595382713,0.7416666666666667,trial_list_0.8_green.csv,0.7414587000093888,0.774837100005243,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,1221.2428152664888,,,,,0,144,144,161,trial,,,,,,green,1.221242815266489,1.225,2.300029900012305,0.9976977999904193,1e-05,1e-05,0.03355,1.2250627000175882,1.2586799999990035,2.000028200011002,2.0333402999967802,2.300029900012305,2.300029900012305,2.300029900012305,0.0,2.5002575000107754,3.292217600013828,0.9921877000015229,0.9921877000015229,0.91141,0.04061024125549402,-0.14213584439422905,,,,None,,-0.3,-0.3,0.8879128152664888,0.8916666666666666,trial_list_0.8_green.csv,0.8917035000049509,0.925252700020792,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.1999999999999999,unmet,,red,green,,283.262939541636,,,,,0,145,145,173,trial,,,,,,red,0.283262939541636,0.2833333333333333,2.3001448000140954,0.9977582999854349,4e-05,4e-05,0.03333,0.2837516999861691,0.31688659999053925,2.0002433999907225,2.033601000002818,2.3001448000140954,2.3001448000140954,2.3001448000140954,0.0,2.500403299985919,2.9918040999909863,0.6916592999768909,0.6916592999768909,0.27119,0.11124852816826347,0.09734246214723055,,,,None,,-0.1,-0.1,0.14993293954163603,0.15,trial_list_0.8_green.csv,0.1500196999986656,0.18376980000175536,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,33,0.1999999999999999,unmet,,red,green,,1537.9298506287794,,,,,0,146,146,376,trial,,,,,,red,1.5379298506287793,1.5416666666666667,2.2999276000191458,0.9982431000098586,1e-05,1e-05,0.03348,1.5416295000177342,1.5747966000053566,1.9998242000001483,2.033281700016232,2.2999276000191458,2.2999276000191458,2.583106100006262,0.2831784999871161,2.499997800012352,3.1831797000195365,0.8832521000003908,0.6000736000132747,1.36806,-0.13530508037719657,-0.05953423536596649,,,,None,,0.033,0.03333333333333333,1.6042598506287793,1.6083333333333334,trial_list_0.8_green.csv,1.6083854000025894,1.6416117000044324,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.1999999999999999,unmet,,red,green,,344.3477046810269,,,,,0,147,147,469,trial,,,,,,red,0.34434770468102693,0.3416666666666667,2.2995179000135977,0.9984861999982968,1e-05,1e-05,,0.3414747999922838,0.37494509998941794,1.9999191999959294,,2.2995179000135977,2.2995179000135977,2.2995179000135977,0.0,2.4997718000086024,2.8745534000045154,0.5750354999909177,0.5750354999909177,0.36102,0.13395517199032314,0.06251241359548412,,,,None,,0.3,0.3,0.677677704681027,0.675,trial_list_0.8_green.csv,0.6748872000025585,0.7078722000005655,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,167,0.8,met,,green,red,,1375.6179501014035,,,,,0,148,148,472,trial,,,,,,green,1.3756179501014034,1.375,2.300156600016635,0.9974731999973301,2e-05,2e-05,0.03341,1.375322000007145,1.4088462000072468,2.000332499999786,2.0336599000147544,2.300156600016635,2.300156600016635,2.300156600016635,0.0,2.500333900010446,3.0415678000135813,0.7414111999969464,0.7414111999969464,0.59887,0.14075027149385863,-0.045179099491855855,,,,None,,0.167,0.16666666666666666,1.5759479501014033,1.575,trial_list_0.8_green.csv,1.5752839999913704,1.608508300007088,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-300,0.8,met,,green,red,,1778.8201247222244,,,,,0,149,149,165,trial,,,,,,green,1.7788201247222244,1.7833333333333332,2.2999197999888565,0.9984276000177488,2e-05,2e-05,0.0331,1.783388699986972,1.8168773999786936,2.0000289999879897,2.0333923999860417,2.2999197999888565,2.2999197999888565,2.2999197999888565,0.0,2.499963399983244,2.85831720000715,0.5583974000182934,0.5583974000182934,0.81605,0.08075122043907967,-0.12381853800658885,,,,None,,-0.3,-0.3,1.4454901247222245,1.45,trial_list_0.8_green.csv,1.4502537999942433,1.483531200006837,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,673.2834107930433,0,0,0,0,0,150,150,62,fam,0.5323605999874417,0.5323605999874417,270.0,2.532299899990903,2.532299899990903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,673.2834107930433,1,0,1,0,0,150,150,62,fam,0.49822770000901073,0.49822770000901073,270.0,2.498448800004553,2.498448800004553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,673.2834107930433,2,0,2,0,0,150,150,62,fam,0.49849470000481233,0.49849470000481233,270.0,2.4984793000039645,2.4984793000039645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,673.2834107930433,3,0,3,0,0,150,150,62,fam,0.4992134000058286,0.4992134000058286,270.0,2.499278100003721,2.499278100003721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,673.2834107930433,,,,,0,150,150,62,trial,,,,,,green,0.6732834107930433,0.675,2.29984669998521,0.9912339999864344,1e-05,1e-05,0.03314,0.674846499983687,0.7079592999943998,1.9997235999908298,2.033533699985128,2.29984669998521,2.29984669998521,2.29984669998521,0.0,2.499949299992295,3.4583415999950375,1.1584949000098277,1.1584949000098277,0.23161,0.09831560686163332,0.11038945331832513,,,,None,,0.3,0.3,1.0066134107930433,1.0083333333333333,trial_list_0.8_green.csv,1.0081602999998722,1.0415954999916721,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,873.654194185323,,,,,0,151,151,216,trial,,,,,,green,0.8736541941853231,0.875,2.3000625999993645,0.9970289000193588,2e-05,2e-05,0.03353,0.8749987999908626,0.9083045000152197,2.0004625000001397,2.033369800017681,2.3000625999993645,2.3000625999993645,2.3000625999993645,0.0,2.500222400005441,3.499814500013599,1.1997519000142347,1.1997519000142347,0.20836,0.08999772945970633,0.11726976868992038,,,,None,,0.3,0.3,1.2069841941853228,1.2083333333333333,trial_list_0.8_green.csv,1.2085819999920204,1.2420929000072647,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,300,0.8,met,,green,red,,1376.9710056233566,,,,,0,152,152,437,trial,,,,,,green,1.3769710056233566,1.375,2.2999517999996897,0.9983396999887191,1e-05,1e-05,0.0337,1.3750414999958593,1.4082530999730807,2.0000705999846105,2.0333689999824855,2.2999517999996897,2.2999517999996897,2.2999517999996897,0.0,2.5001278999843635,3.0082610999816097,0.70830929998192,0.70830929998192,0.41611,0.1427188145041116,0.03851142613603011,,,,None,,0.3,0.3,1.7103010056233565,1.7083333333333333,trial_list_0.8_green.csv,1.7082551999774296,1.7417686999833677,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-233,0.8,met,,green,red,,574.9228340161072,,,,,0,153,153,185,trial,,,,,,green,0.5749228340161072,0.575,2.3000413000117987,0.9978656999883242,1e-05,1e-05,0.0337,0.5749800000048708,0.608217600005446,2.000268200004939,2.0335461999929976,2.3000413000117987,2.3000413000117987,2.5750584000197705,0.27501710000797175,2.5001094000181183,3.266891500010388,0.9668501999985892,0.6918330999906175,0.30749,0.1216036780836051,0.08404960102837411,,,,None,,-0.233,-0.23333333333333334,0.30859283401610726,0.30833333333333335,trial_list_0.8_green.csv,0.3084820999938529,0.3416782999993302,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,-100,0.1999999999999999,unmet,,red,green,,1677.1215883851607,,,,,0,154,154,337,trial,,,,,,red,1.6771215883851607,1.675,2.300093800004106,0.9982786999898963,2e-05,2e-05,,1.6747501000063494,1.7083195000013802,1.9995466999826021,,2.300093800004106,2.300093800004106,2.3919297000102233,0.0918359000061173,2.500137700000778,3.3498194999992847,1.0497256999951787,0.9578897999890614,0.24293,0.10217895736246904,0.10682345542439946,,,,None,,-0.1,-0.1,1.5437915883851607,1.5416666666666667,trial_list_0.8_green.csv,1.541640000010375,1.5748202000104357,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
,233,0.8,met,,green,red,,242.75893414476624,,,,,0,155,155,32,trial,,,,,,green,0.24275893414476624,0.24166666666666667,2.3001107999880332,0.9982656999782193,1e-05,1e-05,,0.24165819998597726,0.2746618999808561,1.9999453999917023,,2.3001107999880332,2.3001107999880332,2.3001107999880332,0.0,2.4994834999961313,3.2665162999765016,0.9664054999884684,0.9664054999884684,0.77797,0.09495232726049888,-0.11329539048127706,,,,None,,0.233,0.23333333333333334,0.5090889341447663,0.5083333333333333,trial_list_0.8_green.csv,0.5079894999798853,0.5414791999792214,sarah_high1,001,2023-04-29_16h58.53.797,expectation_shapes_perceived_time,2022.2.4,120.09242313356899,
