id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,3,0,3,0,0,-1,-1,0,fam,0.4987559000001056,0.4987559000001056,270.0000000000009,2.4899750000004133,2.4899750000004133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-167,0.1999999999999999,unmet,,green,red,,1405.602864406746,,,,,0,0,0,273,trial,,,,,,green,1.405602864406746,1.4,2.2918374000000767,0.9988995999992767,1e-05,1e-05,0.0337,1.4002045999986876,1.4335732999970787,1.999695899998187,2.0331225999980234,2.2918374000000767,2.2918374000000767,2.491697999997996,2.84180539999943,0.5499679999993532,4.016792399997939,1.7249549999978626,1.1749869999985094,1.4659,-0.14697627927578794,-0.015803900997396553,,,,None,,-0.167,-0.16666666666666666,1.205272864406746,1.2,trial_list_0.8_red.csv,1.1999846999970032,1.2333663999997952,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-233,0.8,met,,red,green,,593.3421593115039,,,,,0,1,1,337,trial,,,,,,red,0.5933421593115039,0.5916666666666667,2.2915647999980138,0.9970382999999856,1e-05,1e-05,,0.5918154999999388,0.624730699997599,1.9996389000007184,,2.2915647999980138,2.2915647999980138,2.4914723000001686,2.4249896999972407,0.1334248999992269,3.349999599999137,1.0584348000011232,0.9250099000018963,0.60129,0.14040199782530682,-0.04625006987186577,,,,None,,-0.233,-0.23333333333333334,0.3270121593115039,0.325,trial_list_0.8_red.csv,0.32536509999772534,0.35862169999745674,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,33,0.8,met,,red,green,,1672.2605163193596,,,,,0,2,2,216,trial,,,,,,red,1.6722605163193596,1.6666666666666667,2.2912576999988232,0.9977145999982895,2e-05,2e-05,,1.6664372999985062,1.6999680000008084,1.999743500000477,,2.2912576999988232,2.2912576999988232,2.4911793999999645,2.4165925000015704,0.12533480000274722,3.5328951999981655,1.2416374999993423,1.116302699996595,1.68603,-0.12328762076012252,0.08155950296438874,,,,None,,0.033,0.03333333333333333,1.7385905163193596,1.7333333333333334,trial_list_0.8_red.csv,1.7334723999993003,1.7666729999982635,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,167,0.8,met,,red,green,,1541.0340323789026,,,,,0,3,3,472,trial,,,,,,red,1.5410340323789025,1.5333333333333332,2.291304599999421,0.9983183999975154,1e-05,1e-05,0.03332,1.5331207000017457,1.566627399999561,1.999840899999981,2.0331449000004795,2.291304599999421,2.291304599999421,2.4913086999986263,2.824619700000767,0.5333151000013459,3.416293099999166,1.1249884999997448,0.591673399998399,1.60866,-0.13929433376933814,0.049486144891738554,,,,None,,0.167,0.16666666666666666,1.7413640323789026,1.7333333333333334,trial_list_0.8_red.csv,1.7330828000012843,1.7663112000009278,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-300,0.1999999999999999,unmet,,green,red,,708.8659265021545,,,,,0,4,4,405,trial,,,,,,green,0.7088659265021545,0.7083333333333334,2.291249699999753,0.997425800000201,2e-05,2e-05,,0.7084729999987758,0.7416764999979932,1.9999726999994891,,2.291249699999753,2.291249699999753,2.4918572999995376,2.299776500000007,0.008526800000254298,3.5919063999972423,1.3006566999974893,1.292129899997235,0.43592,0.1448380745766599,0.029558790729930597,,,,None,,-0.3,-0.3,0.3755359265021545,0.375,trial_list_0.8_red.csv,0.3748760999988008,0.4082965999987209,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-100,0.8,met,,red,green,,1785.0694796726866,,,,,0,5,5,31,trial,,,,,,red,1.7850694796726867,1.7833333333333332,2.291544800002157,0.9977882000021054,1e-05,1e-05,0.0333,1.7830538000016531,1.8164853000016592,2.000008600000001,2.0326965999993263,2.291544800002157,2.291544800002157,2.4912933000014164,2.291544800002157,0.0,3.5417722999991383,1.2502274999969814,1.2502274999969814,1.58751,-0.1422726888071026,0.040128194278926374,,,,None,,-0.1,-0.1,1.6517394796726868,1.65,trial_list_0.8_red.csv,1.6500113000001875,1.6831396000015957,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-233,0.1999999999999999,unmet,,green,red,,1593.7645680541864,,,,,0,6,6,452,trial,,,,,,green,1.5937645680541863,1.5916666666666666,2.2915213000014774,0.9973312999973132,2e-05,2e-05,0.03318,1.5914835000003222,1.6250178000009328,1.999941400001262,2.033310099999653,2.2915213000014774,2.2915213000014774,2.4917534999985946,2.633427100001427,0.3419057999999495,3.308244799998647,1.0167234999971697,0.6748176999972202,1.7687,-0.09820859423082867,0.11048466850968224,,,,None,,-0.233,-0.23333333333333334,1.3274345680541864,1.325,trial_list_0.8_red.csv,1.3248192999999446,1.3583030000008876,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-233,0.1999999999999999,unmet,,green,red,,1799.5884518936384,,,,,0,7,7,313,trial,,,,,,green,1.7995884518936385,1.7916666666666667,2.2917713999995613,0.9974259999980859,1e-05,1e-05,0.03369,1.7922183999980916,1.8253396000000066,2.0005478999992192,2.033592099996895,2.2917713999995613,2.2917713999995613,2.491939100000309,2.783946699997614,0.49217529999805265,4.483613000000332,2.191841600000771,1.6996663000027183,1.17202,-0.07605456818248199,-0.12675761363746998,,,,None,,-0.233,-0.23333333333333334,1.5332584518936385,1.525,trial_list_0.8_red.csv,1.5254520999988017,1.5586240999982692,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-33,0.8,met,,red,green,,1653.841489466953,,,,,0,8,8,244,trial,,,,,,red,1.6538414894669529,1.65,2.2917573999984597,0.9972319000007701,2e-05,2e-05,0.03381,1.6502120999975887,1.6837213999970118,2.0001518999997643,2.033762699997169,2.2917573999984597,2.2917573999984597,2.492053499998292,2.575230399997963,0.28347299999950337,3.6087212999991607,1.316963900000701,1.0334909000011976,1.75876,-0.1016116371716836,0.10736323927574117,,,,None,,-0.033,-0.03333333333333333,1.587511489466953,1.5833333333333333,trial_list_0.8_red.csv,1.5834840999996231,1.617075099999056,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-33,0.8,met,,red,green,,1153.0324515105824,,,,,0,9,9,151,trial,,,,,,red,1.1530324515105823,1.15,2.2918086999998195,0.9979811000011978,1e-05,1e-05,0.03342,1.150015400002303,1.1835385000013048,2.0001226000022143,2.0335986000027333,2.2918086999998195,2.2918086999998195,2.491893300000811,3.058760700001585,0.7669520000017656,3.9080737000003865,1.616265000000567,0.8493129999988014,1.1104,-0.050248593670415585,-0.13902110915481647,,,,None,,-0.033,-0.03333333333333333,1.0867024515105825,1.0833333333333333,trial_list_0.8_red.csv,1.0833332000001974,1.1167967000001227,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,100,0.8,met,,red,green,,1329.0381872736552,,,,,0,10,10,55,trial,,,,,,red,1.3290381872736552,1.325,2.291733000001841,0.9981784999981755,1e-05,1e-05,0.0337,1.3249305999997887,1.3582558999987668,2.0002802000017255,2.033369299999322,2.291733000001841,2.291733000001841,2.491636599999765,2.51658690000113,0.22485389999928884,3.2834747999986575,0.9917417999968166,0.7668878999975277,0.77843,0.09478706023311015,-0.11343369503306625,,,,None,,0.1,0.1,1.4623681872736551,1.4583333333333333,trial_list_0.8_red.csv,1.4585052000002179,1.491618700001709,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-167,0.1999999999999999,unmet,,green,red,,1844.282013740912,,,,,0,11,11,460,trial,,,,,,green,1.844282013740912,1.8416666666666666,2.2920917000010377,0.997393199999351,1e-05,1e-05,0.03363,1.8417049999989104,1.8752047000016319,2.000029300001188,2.0337450000006356,2.2920917000010377,2.2920917000010377,2.491831800001819,2.6920175999985076,0.39992589999746997,3.5835689999985334,1.2914772999974957,0.8915514000000258,1.0043,-0.0019974326207409863,-0.147810013934833,,,,None,,-0.167,-0.16666666666666666,1.643952013740912,1.6416666666666666,trial_list_0.8_red.csv,1.6421709999995073,1.6752605000001495,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,300,0.1999999999999999,unmet,,green,red,,661.0617599896802,,,,,0,12,12,34,trial,,,,,,green,0.6610617599896802,0.6583333333333333,2.291688900000736,0.9974984000000404,1e-05,1e-05,,0.6577756000006048,0.6918019000004278,1.9996705000012298,,2.291688900000736,2.291688900000736,2.4913470999999845,2.5997007000005397,0.30801179999980377,4.166400599999179,1.8747116999984428,1.566699899998639,0.53319,0.1470206266732891,-0.015385879535576765,,,,None,,0.3,0.3,0.9943917599896803,0.9916666666666667,trial_list_0.8_red.csv,0.991481199998816,1.0246938999989652,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-167,0.8,met,,red,green,,1240.4316247370098,,,,,0,13,13,96,trial,,,,,,red,1.2404316247370097,1.2333333333333334,2.29190860000017,0.9977247999995598,1e-05,1e-05,0.03364,1.2332127999980003,1.266751999999542,2.0000216999978875,2.033139499999379,2.29190860000017,2.29190860000017,2.491847199999029,2.500094300001365,0.20818570000119507,4.300065999999788,2.008157399999618,1.799971699998423,0.9018,0.04488450836961093,-0.14084449178050326,,,,None,,-0.167,-0.16666666666666666,1.0401016247370098,1.0333333333333332,trial_list_0.8_red.csv,1.033445799999754,1.066643899997871,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,233,0.8,met,,red,green,,338.2621198902825,,,,,0,14,14,465,trial,,,,,,red,0.33826211989028254,0.3333333333333333,2.2921212000001105,0.9968109000001277,1e-05,1e-05,0.03373,0.3341190999999526,0.367302099999506,2.0004183999990346,2.0339115999995556,2.2921212000001105,2.2921212000001105,2.491968199999974,2.659211599999253,0.3670903999991424,3.50865789999807,1.2165366999979597,0.8494462999988173,0.92781,0.033239521421297664,-0.14403792615895655,,,,None,,0.233,0.23333333333333334,0.6045921198902826,0.6,trial_list_0.8_red.csv,0.6006899999993038,0.6337192999999388,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-167,0.8,met,,red,green,,708.1808365711138,,,,,0,15,15,199,trial,,,,,,red,0.7081808365711137,0.7083333333333334,2.291456200000539,0.998139600000286,1e-05,1e-05,0.03327,0.708046399999148,0.7410249999993539,1.9996037999990222,2.0329038000018045,2.291456200000539,2.291456200000539,2.491515400000935,2.291456200000539,0.0,3.191260499999771,0.8998042999992322,0.8998042999992322,0.47178,0.1472429534492788,0.013088262528824782,,,,None,,-0.167,-0.16666666666666666,0.5078508365711139,0.5083333333333333,trial_list_0.8_red.csv,0.5074391000016476,0.5411703999998281,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
,-167,0.1999999999999999,unmet,,green,red,,1454.3579525000284,,,,,0,16,16,426,trial,,,,,,green,1.4543579525000285,1.45,2.291366299999936,0.9977126999983739,3e-05,3e-05,0.0336,1.4503196000005119,1.4836431000003358,2.0001326000019617,2.0332749000008334,2.291366299999936,2.291366299999936,2.491347900002438,2.5080158000018855,0.2166495000019495,3.6331669999999576,1.3418007000000216,1.1251511999980721,1.27371,-0.11201604374219767,-0.09645825988911463,,,,None,,-0.167,-0.16666666666666666,1.2540279525000284,1.25,trial_list_0.8_red.csv,1.250068299999839,1.2836840000018128,p10_high2_01,001,2023-05-04_16h11.34.292,expectation_shapes_perceived_time,2022.2.4,119.61937116439094,
