famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.497566330002519,9.53109483000262,270.0,11.531374929999947,11.531374929999947,122210,001,2023-01-10_16h27.45.274,expectation_shapes_perceived_time,2022.2.4,60.01810145880295,
