famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.881686249997438,8.91511534999736,269.9999999999998,10.899365749998106,10.899365749998106,375500,001,2023-01-10_16h25.33.554,expectation_shapes_perceived_time,2022.2.4,59.68182425926888,
