famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,sapce2pass_2.started,audCueEnd.stopped,responsePointer.started,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0.0024451999997836538,0.4964445000005071,0.4964445000005071,0.5293048999992607,1.913269799999398,1.9299494000006234,2.2132850000016333,2.2303996000009647,2.513870599999791,2.513870599999791,2.5473958000002312,20.84604969999782,space,2.393691299999773,,,878453,001,2023-02-19_16h14.18.652,expectation_shapes_perceived_time,2022.2.4,60.06016827632215,
,,,,1,0,1,0,0.002362299997912487,0.497752399998717,0.497752399998717,0.5311695999989752,0.7971522000007099,0.8147906999984116,1.1010768999985885,1.1179133000005095,2.498581399999239,2.515202999999019,2.5316874999989523,25.747758199999225,space,2.8135359000007156,0.1796875,0.0,878453,001,2023-02-19_16h14.18.652,expectation_shapes_perceived_time,2022.2.4,60.06016827632215,
,,,,2,0,2,0,0.0021122999969520606,0.49883589999808464,0.49883589999808464,0.531376699997054,1.2323227999986557,1.2495471000001999,1.3323896000001696,1.3494747999975516,2.4994495999999344,2.4994495999999344,2.5324202999981935,31.082696900000883,space,2.6882352999964496,-0.18489583333333334,-0.0013020833333333333,878453,001,2023-02-19_16h14.18.652,expectation_shapes_perceived_time,2022.2.4,60.06016827632215,
,,,,3,0,3,0,0.0021202999996603467,0.4968483999982709,0.4968483999982709,0.5343561000008776,0.7317280999996001,0.7487130999979854,1.031620900001144,1.0485810999998648,2.4983520999994653,2.5151674000007915,2.531897500000923,36.2849841999996,space,3.8646783999975014,0.0026041666666666665,0.18880208333333334,878453,001,2023-02-19_16h14.18.652,expectation_shapes_perceived_time,2022.2.4,60.06016827632215,
,,,,4,0,4,0,0.0015144999997573905,0.4983246000010695,0.4983246000010695,0.5318846000009216,1.5652501000004122,1.5818700000017998,1.781582100000378,1.798239100000501,2.499025900000561,2.499025900000561,2.532367499999964,42.67062430000078,space,1.6722706000000471,0.0026041666666666665,0.18880208333333334,878453,001,2023-02-19_16h14.18.652,expectation_shapes_perceived_time,2022.2.4,60.06016827632215,
,,,,,,,,,,,,,,,,,,,,,,0.17838541666666666,0.0,,,,,,,
