famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,18.47016772999814,18.503003129999342,270.00000000000034,20.559404130000985,20.559404130000985,064917,001,2023-01-10_16h26.45.355,expectation_shapes_perceived_time,2022.2.4,61.399453176970184,
