famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,177843,001,2023-01-03_00h18.22.560,expectation_shapes_perceived_time,2022.2.4,59.28061784638534,
