id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,,,,,11.803309170034481,11.837193970015505,270.0,13.870591770013561,13.870591770013561,,,,,,,,,,,,,,,,,,,,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,167,0.15,unmet,174,red,green,high_Expectation,,,,,0,0,0,173,,,,,,0.052076000021770597,0.5626138000516221,0.5626138000516221,0.5956627000123262,1.4452174000325613,1.478670200041961,1.6120649000513367,1.6457880000234582,2.5024904000456445,2.562516800011508,2.595576899999287,3.0624580000294372,3.9974974000360817,1338.5855327829047,452.40949467967414,space,1.4837964000180364,,,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,300,0.15,unmet,298,red,green,high_Expectation,,,,,0,1,1,297,,,,,,0.005624399986118078,0.511319299985189,0.511319299985189,0.5434199000010267,1.5439720999565907,1.5773138999938965,1.845003499998711,1.8782572000054643,2.5117867999942973,2.5117867999942973,2.5461660999571905,3.0111273999791592,3.628292799985502,600.8087703304523,-441.24675033564563,space,1.108345000015106,-0.25,-0.1388888888888889,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,-233,0.85,met,55,green,red,high_Expectation,,,,,0,2,2,54,,,,,,0.002054500044323504,0.4978258000337519,0.4978258000337519,0.5314906000276096,0.8849537000060081,0.9194600000046194,0.6146595000172965,0.6487775000277907,2.515371400048025,2.532202100032009,,3.0320808000396937,3.8659132000175305,415.03895730007906,66.35244395942283,space,1.3469105999683961,0.16527777777777777,-0.05416666666666667,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,-167,0.85,met,87,green,red,high_Expectation,,,,,0,3,3,86,,,,,,0.0023713000118732452,0.4988887999788858,0.4988887999788858,0.5321623000199907,0.7323813000111841,0.7655015999916941,0.5716767000267282,0.5987572000012733,2.500601799983997,2.5323236000258476,2.565692799980752,3.032938299991656,3.49958990002051,347.51969347966593,112.24285015871908,space,0.9918057000031695,0.17777777777777778,0.04861111111111111,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,233,0.85,met,297,green,red,high_Expectation,,,,,0,4,4,296,,,,,,0.0027034999802708626,0.49890169996069744,0.49890169996069744,,1.0822305000037886,1.1157966000027955,1.315370099968277,1.3490570999565534,2.5003911000094377,2.5003911000094377,,2.9995559999952093,3.5527323000133038,1631.2743207258713,1041.3872313771533,space,1.0382187000359409,0.17916666666666667,0.09305555555555556,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,233,0.85,met,152,green,red,high_Expectation,,,,,0,5,5,151,,,,,,0.008125499996822327,0.5100096000242047,0.5100096000242047,,0.9937401000061072,1.0269180000177585,1.2263593000243418,1.2602319000288844,2.510531800042372,2.510531800042372,2.54383780003991,3.010857400018722,4.996365800034255,1835.5248884836758,1347.2765877703991,space,2.475633000023663,-0.17777777777777778,0.07777777777777778,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
1,300,0.15,unmet,148,red,green,high_Expectation,,,,,0,6,6,147,,,,,,0.004558600019663572,0.49756669998168945,0.49756669998168945,0.5305864000110887,1.3534290000097826,1.3796164999948815,1.6470268000266515,1.6797414000029676,2.5139801999903284,2.4973308999906294,2.5307463000062853,2.996897600009106,4.4807560999761336,995.5170585827645,138.44902569030126,space,1.9588061000104062,-0.5406701348899186,0.9515380912110949,874007,001,2023-02-23_14h48.03.108,expectation_shapes_perceived_time,2022.2.4,59.928648958400466,
,,,,,,,,,,,,,,,,,,,,,0.002063699997961521,0.5086048999801278,0.5086048999801278,,,,,,,,,,,,,,,0.002777777777777778,-0.19722222222222222,,,,,,,
