id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,audCueStart.stopped,distractor.started,distractor.stopped,target.started,target.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,-167,0.85,met,156,green,red,high_Expectation,,,,,0,0,0,155,0.3509444000083022,0.8493030999670736,0.8493030999670736,0.8826070000068285,1.4825868000043556,1.5162241999641992,1.6492297999793664,1.6825753999873996,2.5165243999799713,2.849711999995634,2.8831289999652654,3.3499967000097968,4.216958799981512,1307.0967588644094,502.83052851380853,space,1.685889899963513,,,108290,001,2023-02-23_16h59.09.398,expectation_shapes_perceived_time,2022.2.4,60.00214807928742,
1,33,0.15,unmet,267,red,green,high_Expectation,,,,,0,1,1,266,0.3492234000004828,0.8486984000192024,0.8486984000192024,,1.2818975999834947,1.31549070001347,1.248642899969127,1.2818975999834947,2.5157429999671876,2.8492966999765486,,3.349073999968823,4.166658699978143,778.2844186299105,380.80562021953233,space,1.6379567999974824,-0.8633493943877675,-0.5983150516433404,108290,001,2023-02-23_16h59.09.398,expectation_shapes_perceived_time,2022.2.4,60.07257968396224,
1,233,0.85,met,297,green,red,high_Expectation,,,,,0,2,2,296,0.3492147999932058,0.8469099000212736,0.8469099000212736,0.8803410000400618,2.347584300034214,2.380713700025808,2.1141266000340693,2.147720900014974,2.514471100002993,2.8478223000420257,2.881072200019844,3.3481520999921486,4.148277500004042,1474.9952228121824,200.8911442578983,space,1.6220693999784999,0.4153148868694645,-0.4965559494616707,108290,001,2023-02-23_16h59.09.398,expectation_shapes_perceived_time,2022.2.4,59.97692090060416,
1,-33,0.85,met,208,green,red,high_Expectation,,,,,0,3,3,207,0.3496006000204943,0.8483847000170499,0.8483847000170499,,1.8822859000065364,1.9156811999855563,1.9156811999855563,1.9490421999944374,2.5159480000147596,2.8492270999704488,2.8826289999997243,3.349391399999149,3.9494958000141196,107.25224334612463,-958.284928921931,space,1.426144499971997,-0.9347048898717374,-0.07357698514650335,108290,001,2023-02-23_16h59.09.398,expectation_shapes_perceived_time,2022.2.4,59.97936709422587,
1,-100,0.85,met,287,green,red,high_Expectation,,,,,0,4,4,286,0.35009840002749115,0.8488073000335135,0.8488073000335135,0.8821826000348665,1.832508500025142,1.8657148000202142,1.9323207000270486,1.9659316000179388,2.5162144000059925,2.849584700015839,2.8827694000210613,3.349924699985422,3.4665937999961898,732.2011718224559,-349.71903429435963,space,0.935338800016325,0.289244184721422,0.825702080040112,108290,001,2023-02-23_16h59.09.398,expectation_shapes_perceived_time,2022.2.4,59.86013080559079,
,,,,,,,,,,,,,,,,0.3501994999824092,0.8485945999855176,0.8485945999855176,0.882030599983409,,,,,,,,,,,,,,0.361377931671222,-0.32306616089391205,,,,,,,
