famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.823462560000554,9.85644066000059,270.0,11.857138060003127,11.857138060003127,658392,001,2023-01-10_16h37.11.507,expectation_shapes_perceived_time,2022.2.4,60.16467070386845,
