id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,audCueStart.stopped,target.started,distractor.started,target.stopped,distractor.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,33,0.85,met,254,green,red,high_Expectation,,,,,0,0,0,253,0.058164099988061935,0.5334127999958582,0.5334127999958582,0.566492699959781,1.5669266000040807,1.6002241999958642,1.6002241999958642,1.6334715000120923,2.500567500013858,2.517217200016603,2.5507131000049412,3.0179421000066213,3.5506723999860696,290.708897395211,-749.6705199281777,space,1.0398394000949338,,,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
1,-167,0.85,met,3,green,red,high_Expectation,,,,,0,1,1,2,0.0013925000093877316,0.49302600004011765,0.49302600004011765,0.5264218000229448,0.9429906000150368,0.776336100010667,0.9762819000170566,0.8095088000409305,2.5100080000120215,2.4769470000173897,,2.9776976000284776,3.677529900043737,378.5976928116153,-71.71262446840751,space,1.142640000092797,0.7645619638938281,0.5903325216142155,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
1,-33,0.85,met,184,green,red,high_Expectation,,,,,0,2,2,183,0.0021982999751344323,0.4977216999977827,0.4977216999977827,0.531032899976708,1.5651572999777272,1.5316440999740735,1.5983648999826983,1.5651572999777272,2.5152638999861665,2.4817849000100978,,2.982184500026051,3.5654797999886796,711.2735385869203,-362.2537939880856,space,1.031505100079812,0.9099654299501716,0.3649261867286313,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
1,300,0.85,met,245,green,red,high_Expectation,,,,,0,3,3,244,0.0014564000302925706,0.4987773000029847,0.4987773000029847,0.5321439999970607,1.3323963999864645,1.6325289999949746,1.3658175999880768,1.6656919000088237,2.5163078000186943,2.482767599984072,2.5163078000186943,2.9829722000285983,3.6832813000073656,117.30142899297184,-715.8651313186995,space,1.1340072000166401,0.6164862085467195,-0.48215861957441764,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
1,300,0.85,met,51,green,red,high_Expectation,,,,,0,4,4,50,0.0015289000002667308,0.4984319999930449,0.4984319999930449,,1.8825928999576718,2.1823683999828063,1.9158035999862477,2.2159611999522895,2.516081599984318,2.482654799998272,2.516081599984318,2.9828608999960124,3.8335459999507293,1786.2486580204209,391.30198998622996,space,1.2881451000575908,0.19337648860405632,0.5007758286243733,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
1,-233,0.85,met,181,green,red,high_Expectation,,,,,0,5,5,180,0.0011523000430315733,0.498329600028228,0.498329600028228,0.5317007999983616,1.5319469000096433,1.2990333000198007,1.5652784000267275,1.3322767000063322,2.515810600016266,2.4824572000070475,,2.9828358000377193,3.816323700011708,1762.4752260129187,728.4034075757161,space,1.2700490001006983,-0.5775113874810389,0.7266756335092379,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
1,-233,0.85,met,216,green,red,high_Expectation,,,,,0,6,6,215,0.0015128999948501587,0.49874589999672025,0.49874589999672025,,1.6658423999906518,1.4328192999819294,1.6995595999760553,1.466185899975244,2.5163426999934018,2.4829850999522023,2.5163426999934018,2.983433999994304,3.583378199953586,659.9094123454707,-515.6405822959019,space,1.0370653001009487,-0.9069570133785179,0.9809873861920553,774001,001,2023-02-23_20h50.07.770,expectation_shapes_perceived_time,2022.2.4,59.735764815649155,
,,,,,,,,,,,,,,,,0.00225800002226606,0.4983942999970168,0.4983942999970168,,0.9316917000105605,0.8316559999948367,0.9654307999880984,0.8647282000165433,2.516461899969727,2.4820708999759518,2.516461899969727,,,,,,,0.9503046868936713,-0.522082293789994,,,,,,,
