famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,sapce2pass_2.started,audCueEnd.stopped,responsePointer.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,0.002972100002807565,0.500749500002712,0.500749500002712,0.5342306999955326,0.6825462999986485,0.7159824999980628,0.7824699000047985,0.8161350000009406,2.4999878000089666,2.4999878000089666,2.5332373999990523,2.9999611000093864,,,,,,,
