famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.557729549998111,8.5903088499992,270.0000000000002,10.60839914999924,10.60839914999924,092796,001,2023-01-10_16h33.23.546,expectation_shapes_perceived_time,2022.2.4,60.28479744051042,
