id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,distractor.started,distractor.stopped,target.started,target.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,audCueStart.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,-167,0.85,met,165,green,red,high_Expectation,,,,,0,0,0,164,0.04030290001537651,0.510912699974142,0.544328999996651,1.560857100004796,1.5944427999784239,1.7281574999797158,1.7612934000208043,2.5111625000135973,2.561603899986949,2.595368899987079,3.061917299986817,3.345289899967611,119.8301358212138,-1054.745502309964,space,0.821839300042484,,,,622460,001,2023-02-23_15h58.10.795,expectation_shapes_perceived_time,2022.2.4,59.75111270504891,
1,-100,0.85,met,175,green,red,high_Expectation,,,,,0,1,1,174,0.0028581999940797687,0.514114499965217,0.49769089999608696,0.6474784999736585,0.6810881999554113,0.7481807000003755,0.7816498999600299,2.5155992999789305,2.5155992999789305,2.5491133999894373,3.0159588999813423,3.88313069997821,1253.3197320862078,1020.0432028639689,space,1.3531327999662608,0.15024403047705648,0.380065545071006,0.5475814999663271,622460,001,2023-02-23_15h58.10.795,expectation_shapes_perceived_time,2022.2.4,59.75111270504891,
1,100,0.85,met,207,green,red,high_Expectation,,,,,0,2,2,206,0.0034355000243522227,0.514085500035435,0.4980669000069611,1.83189150004182,1.8651300999918021,1.730844600009732,1.7647612000000663,2.514613800041843,2.514613800041843,,3.0163986000115983,3.6987721000332385,223.5172446787998,-991.5814561884407,space,1.1799002999905497,-0.6145791191713241,-0.60189178494061,,622460,001,2023-02-23_15h58.10.795,expectation_shapes_perceived_time,2022.2.4,59.75111270504891,
1,-33,0.85,met,294,green,red,high_Expectation,,,,,0,3,3,293,0.002993999980390072,0.515162700030487,0.49884180002845824,1.6656207999913022,1.6986654000356793,1.6986654000356793,1.732583400036674,2.5156353000202216,2.5156353000202216,,3.015428200014867,4.120005599979777,627.8098225840206,-553.1954603420686,space,1.6032482999726199,0.7306825355424902,0.863633377691466,,622460,001,2023-02-23_15h58.10.795,expectation_shapes_perceived_time,2022.2.4,59.75111270504891,
1,300,0.15,unmet,16,red,green,high_Expectation,,,,,0,4,4,15,0.008612099976744503,0.5092160999774933,0.5092160999774933,1.7254266999661922,1.7584255999536254,1.4256544999661855,1.4590012999833561,2.509015899966471,2.525897299987264,,3.025059399951715,3.8760051999706775,193.68553308283052,-716.5947990436166,space,1.3511754999635741,0.7312856523430658,-0.3104992311090695,0.5424447999685071,622460,001,2023-02-23_15h58.10.795,expectation_shapes_perceived_time,2022.2.4,59.75111270504891,
1,-100,0.85,met,242,green,red,high_Expectation,,,,,0,5,5,241,0.0029140999540686607,0.5157901999773458,0.498574799974449,0.5981497999746352,0.6317970999516547,0.6977246999740601,0.7318868999718688,2.51595269999234,2.4995890999562107,2.532782199967187,2.9995910999714397,3.3333238000050187,1611.8520886426988,1411.3557430463666,space,0.807679100020323,0.49062188644511284,0.7042483611884309,,622460,001,2023-02-23_15h58.10.795,expectation_shapes_perceived_time,2022.2.4,59.75111270504891,
,,,,,,,,,,,,,,,,0.0032819000189192593,0.514371299999766,0.4980861999792978,1.3814358999952674,1.4149518000194803,1.5485871999990195,1.58139469998423,2.5148307000054047,2.5148307000054047,2.5480507999891415,3.0161944000283256,,,,,,-0.9264052784896715,0.33962823890419025,,,,,,,,
