id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,sapce2pass_2.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,audCueStart.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,100,0.85,met,240,green,red,high_Expectation,,,,,0,0,0,239,0.022193500015418977,0.49963959999149665,0.49963959999149665,1.2331014000228606,1.26612440001918,1.3328258999972604,1.366173800022807,2.48344460001681,2.4999404000118375,2.5166056000161916,2.9834384999703616,3.650716600008309,1178.0218356163691,447.0539406192154,space,1.135695799952373,,,,965063,001,2023-02-23_22h21.08.103,expectation_shapes_perceived_time,2022.2.4,59.64587053509556,
1,233,0.85,met,262,green,red,high_Expectation,,,,,0,1,1,261,0.002574399986770004,0.49746819998836145,0.49746819998836145,1.1143574999878183,1.1478421000065282,1.3480790000176057,1.3812276999815367,2.4815252000116743,2.514782499987632,2.514782499987632,2.9820814999984577,3.348558099998627,1116.482274188933,503.3415505666874,space,0.8043750999495387,-0.45607338665795805,-0.7286262602786653,,965063,001,2023-02-23_22h21.08.103,expectation_shapes_perceived_time,2022.2.4,59.64587053509556,
1,-100,0.85,met,80,green,red,high_Expectation,,,,,0,2,2,79,0.0013560000224970281,0.4988469000090845,0.4988469000090845,1.716016500024125,1.7491619000211358,1.6158447000198066,1.649337699986063,2.4827310999971814,2.5159409000189044,2.5159409000189044,2.982904500036966,3.6167348999879323,224.29419786997803,-996.9673359321228,space,1.0766861999873072,-0.23553988228812517,-0.6146664047443737,,965063,001,2023-02-23_22h21.08.103,expectation_shapes_perceived_time,2022.2.4,59.64587053509556,
1,-33,0.85,met,258,green,red,high_Expectation,,,,,0,3,3,257,0.0012867000186815858,0.4986259000143036,0.4986259000143036,1.415503800031729,1.4487893999903463,1.382158000022173,1.415503800031729,2.482666500029154,2.5158105000155047,,2.982915900007356,3.466405000013765,874.9387342678752,-49.71215918702262,space,0.9190491999033839,0.6672879602385089,0.7848109370352285,0.5318402000120841,965063,001,2023-02-23_22h21.08.103,expectation_shapes_perceived_time,2022.2.4,59.64587053509556,
,,,,,,,,,,,,,,,,0.002327999973203987,0.49806279997574165,0.49806279997574165,1.0484425999457017,1.0820190999656916,0.7480513999471441,0.781388099945616,2.4825402999995276,2.5154083999805152,,2.982492099981755,,,,,,0.3753549092736461,-0.9056938200219031,0.5314367999671958,,,,,,,
