famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,orientation,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,269.51342399348505,161101,001,2023-01-04_00h35.51.908,expectation_shapes_perceived_time,2022.2.4,60.08120575879088,
,,,,269.51342399348505,,,,,,,
