famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,orientation,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,270.0,768045,001,2023-01-04_16h39.54.285,expectation_shapes_perceived_time,2022.2.4,59.94891153765253,
,,,,270.0,,,,,,,
