famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,sapce2pass_2.started,audCueEnd.stopped,responsePointer.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,0.0027772000030381605,0.49932790000457317,0.49932790000457317,0.5325206999987131,1.433179800005746,1.466455700006918,1.5332766000065021,1.5664377000066452,2.4996046000014758,2.4996046000014758,2.5328578000044217,3.00249270000495,,,,,,,
