id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,300,0.15,unmet,148,red,green,high_Expectation,,,,,0,0,0,147,0.024815700016915798,0.5319868999649771,0.5319868999649771,0.5657484999974258,1.4497416999656707,1.4831141000031494,1.7494804000016302,1.7827942000003532,2.4998581999680027,2.5331625000108033,2.566346700012218,3.0329392999992706,3.9500964999897406,1228.0822987275692,311.5316243383663,space,1.4436125000356697,,,167693,001,2023-02-23_15h10.17.653,expectation_shapes_perceived_time,2022.2.4,60.04945673865205,
1,33,0.85,met,29,green,red,high_Expectation,,,,,0,1,1,28,0.0018556999857537448,0.49856129998806864,0.49856129998806864,0.5321161999600008,1.999465400003828,2.032337899960112,2.032337899960112,2.065781499957666,2.4991614999598823,2.4991614999598823,2.5325088999816217,2.9990446000010706,3.8156945999944583,122.5994420133901,-1383.4403949677817,space,1.303951199981384,-0.075,-0.08611111111111111,167693,001,2023-02-23_15h10.17.653,expectation_shapes_perceived_time,2022.2.4,60.04945673865205,
1,-100,0.15,unmet,86,red,green,high_Expectation,,,,,0,2,2,85,0.002806300006341189,0.49880419997498393,0.49880419997498393,0.5326426000101492,1.4830049999873154,1.5223280999925919,1.3830302999704145,1.4167567999684252,2.5000736999791116,2.5000736999791116,2.5335531999589875,3.0001593999913894,3.4672973999986425,1172.481516636301,192.57687822354922,space,0.9513019999722019,0.0625,0.15416666666666667,167693,001,2023-02-23_15h10.17.653,expectation_shapes_perceived_time,2022.2.4,60.04945673865205,
,,,,,,,,,,,,,,,,0.0019333999953232706,0.4980816999450326,0.4980816999450326,0.5311224999604747,1.965760599996429,1.9989724999759346,2.1321763999876566,2.1657615999574773,2.4990570999798365,2.4990570999798365,2.5323223999585025,2.9992406999808736,,,,,,-0.28988650959898066,-0.48156316538748034,,,,,,,
