famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.705661380000311,9.738695979997647,270.0000000000002,11.756781380000394,11.756781380000394,965028,001,2023-01-10_16h35.17.164,expectation_shapes_perceived_time,2022.2.4,60.634650763404196,
