famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.0018045999986497918,1.9997100999989925,304462,001,2023-01-02_16h56.54.932,expectation_shapes_perceived_time,2022.2.4,59.84307947712322,
,,,,0.0013056000007054536,1.9995524999994814,,,,,,,
