id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,distractor.started,distractor.stopped,target.started,target.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,-100,0.85,met,273,green,red,high_Expectation,,,,,0,0,0,272,0.020881299977190793,0.5172329999622889,0.5172329999622889,0.5507248999783769,1.6834612999809906,1.7170385000063106,1.7833083999576047,1.8167860999819823,2.5000130999833345,2.550233199959621,2.5832840999937616,3.0501842999947257,4.6509028999716975,387.63966982684406,-867.4643019200264,space,2.1507943000178784,,,905409,001,2023-02-23_15h11.05.506,expectation_shapes_perceived_time,2022.2.4,60.02051500753292,
1,33,0.85,met,241,green,red,high_Expectation,,,,,0,1,1,240,0.0021558000007644296,0.49736609996762127,0.49736609996762127,0.5311831999570131,1.8157300999737345,1.849006099975668,1.782045800006017,1.8157300999737345,2.5157825999776833,2.4986947999568656,2.532071299967356,2.9989692000090145,3.8993274999666028,1256.3653491009727,-22.435493994902345,space,1.3736929000006057,0.07916666666666666,0.029166666666666667,905409,001,2023-02-23_15h11.05.506,expectation_shapes_perceived_time,2022.2.4,60.02051500753292,
,,,,,,,,,,,,,,,,0.0020229999790899456,0.4990715999738313,0.4990715999738313,0.5319346999749541,2.032922199985478,2.0659876000136137,1.9994610999710858,2.032922199985478,2.499432699987665,2.499432699987665,2.532849899958819,2.9991950999828987,,,,,,-0.14166666666666666,-0.1361111111111111,,,,,,,
