id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,audCueStart.stopped,distractor.started,distractor.stopped,target.started,target.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,-33,0.85,met,270,green,red,high_Expectation,,,,,0,0,0,269,0.13026390003506094,0.6065398000064306,0.6065398000064306,0.6399468000163324,2.090466700028628,2.1238373999949545,2.1238373999949545,2.1572570000425912,2.507376599998679,2.607315600034781,2.640706600039266,3.107534900016617,3.624328300007619,1565.7739395611586,52.87149288201613,space,1.1147688999772072,,,555389,001,2023-02-23_18h23.30.893,expectation_shapes_perceived_time,2022.2.4,59.91697903643267,
1,-300,0.85,met,189,green,red,high_Expectation,,,,,0,1,1,188,0.0030892000067979097,0.4897439999622293,0.4897439999622293,0.5232366999844089,1.1568066999898292,1.1901396999601275,1.4569154999917373,1.4902846000040881,2.5074085000087507,2.4907419999944977,,2.9908637999906205,3.5249085999676026,692.7590089013813,-282.2640752809723,space,1.0126743000000715,-0.8225215909828725,0.17242273644294825,555389,001,2023-02-23_18h23.30.893,expectation_shapes_perceived_time,2022.2.4,59.91697903643267,
1,300,0.85,met,154,green,red,high_Expectation,,,,,0,2,2,153,0.005069300008472055,0.49617629998829216,0.49617629998829216,0.5294633000157773,1.8133275000145659,1.846710100013297,1.5132450999808498,1.5466310000047088,2.513677600014489,2.4969673000159673,,2.9971697999862954,3.831693099986296,1873.9183699413952,849.0535596955233,space,1.317049000004772,0.9174119560877481,-0.6351661278291179,555389,001,2023-02-23_18h23.30.893,expectation_shapes_perceived_time,2022.2.4,59.91697903643267,
,,,,,,,,,,,,,,,,0.010209099971689284,0.493456199998036,0.493456199998036,,1.510538499976974,1.5438246999983676,1.2771571999765001,1.3105129999457859,2.5109910999890417,2.494278999976814,2.527596799947787,2.9944220999605022,,,,,,-0.12514162433207332,0.2992385270025071,,,,,,,
