famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.518955929999356,9.552201529999001,270.0,11.552170930000647,11.552170930000647,589987,001,2023-01-08_14h17.43.482,expectation_shapes_perceived_time,2022.2.4,59.869233620437434,
1,0,1,0,13.168702529999427,13.202028229999632,270.0,15.203310829999827,15.203310829999827,589987,001,2023-01-08_14h17.43.482,expectation_shapes_perceived_time,2022.2.4,59.869233620437434,
,,,,16.53718153000009,16.570667429999595,270.0,18.570726730000025,18.570726730000025,,,,,,,
