id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,sapce2pass_2.started,audCueEnd.started,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,audCueEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,100,0.85,met,169,green,red,high_Expectation,,,,,0,0,0,168,0.05450720002409071,0.54817299998831,0.54817299998831,0.5816366000217386,1.4324148000450805,1.4656537999981083,1.5322750000050291,1.56587990000844,2.500012600037735,2.54987450002227,3.0666029000421986,3.9501287000020966,389.90848409866675,-492.62709677535344,space,1.446001099946443,,,,407221,001,2023-02-23_15h07.30.625,expectation_shapes_perceived_time,2022.2.4,60.22191778124507,
1,233,0.85,met,262,green,red,high_Expectation,,,,,0,1,1,261,0.0015827000024728477,0.49814869998954237,0.49814869998954237,,0.9680150999920443,1.0164141000132076,1.2154776999959722,1.2488141999929212,2.5156276000197977,2.5156276000197977,3.0327740000211634,3.5993740999838337,1234.3580184210487,775.236706403075,space,1.0691394999739714,0.6960300873212524,0.2508123244551177,2.5491461000056006,407221,001,2023-02-23_15h07.30.625,expectation_shapes_perceived_time,2022.2.4,60.22191778124507,
1,-33,0.85,met,294,green,red,high_Expectation,,,,,0,2,2,293,0.0020216000266373158,0.4988487000227906,0.4988487000227906,,1.8823501000297256,1.9158889999962412,1.849337799998466,1.8823501000297256,2.5035369000397623,2.51748249999946,3.0331648000283167,3.6334899000357836,1950.663004719332,567.5048139259347,space,1.12338639999507,-0.12083333333333333,-0.13333333333333333,2.5508089000359178,407221,001,2023-02-23_15h07.30.625,expectation_shapes_perceived_time,2022.2.4,60.22191778124507,
,,,,,,,,,,,,,,,,0.0018552999827079475,0.49810829997295514,0.49810829997295514,0.5319409999647178,2.0323263999889605,2.0650647999718785,1.7318986000027508,1.765784999995958,2.499552999972366,2.499552999972366,3.015366700012237,,,,,,-0.027777777777777776,0.17777777777777778,2.532486899988726,,,,,,,
