famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,10.043172660000891,10.076493660001688,269.9999999999998,12.579001260000041,12.062667360000887,761225,001,2023-01-08_14h08.16.952,expectation_shapes_perceived_time,2022.2.4,59.55050090929528,
,,,,13.413130660000206,13.446764560000702,269.9999999999998,15.947646460000215,15.430188360001011,,,,,,,
