famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,18.31863216998463,18.35198846998683,270.0,20.37046726997651,20.37046726997651,952710,001,2023-01-18_14h34.13.906,expectation_shapes_perceived_time,2022.2.4,60.01543596889412,
,,,,23.32087266999006,23.354239869987943,270.0,25.371783169984703,25.371783169984703,,,,,,,
