id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,distractor.started,target.stopped,distractor.stopped,audCueEnd.started,sapce2pass_2.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,33,0.85,met,141,green,red,high_Expectation,,,,,0,0,0,140,0.03457509999861941,0.49821219994919375,0.49821219994919375,0.5315763999824412,1.6487778999726288,1.6822442999691702,1.6822442999691702,1.71570919995429,2.49897009995766,2.5155531999771483,2.532352499954868,2.999044199998025,3.5659257999504916,718.5811823562879,-430.6777471813973,space,1.0403389999992214,,,307908,001,2023-02-23_15h45.13.522,expectation_shapes_perceived_time,2022.2.4,59.90251464456435,
1,-100,0.85,met,300,green,red,high_Expectation,,,,,0,1,1,299,0.002301700005773455,0.4986724000191316,0.4986724000191316,0.532025300024543,1.5991187000181526,1.499109300028067,1.632456400024239,1.5323066000128165,2.499281099997461,2.499281099997461,2.5326765999780037,2.9999000999960117,3.6168615000206046,1026.8768895146811,-80.35725335955544,space,1.1033736999961548,0.8256706277479577,-0.676877860202088,307908,001,2023-02-23_15h45.13.522,expectation_shapes_perceived_time,2022.2.4,59.90251464456435,
1,-167,0.85,met,183,green,red,high_Expectation,,,,,0,2,2,182,0.0022220000391826034,0.49818180000875145,0.49818180000875145,,1.9656672000419348,1.7986752000288107,1.9992131000035442,1.8320436000358313,2.498739000002388,2.5153680000221357,,2.9989902000525035,3.6828748999978416,1667.6941055646441,200.1343549802341,space,1.1583457000087947,-0.030367611027698915,-0.35879627963125227,307908,001,2023-02-23_15h45.13.522,expectation_shapes_perceived_time,2022.2.4,59.90251464456435,
1,-100,0.85,met,273,green,red,high_Expectation,,,,,0,3,3,272,0.0021267999545671046,0.4987256999593228,0.4987256999593228,0.5322132000001147,2.03265059995465,1.9325574999675155,2.066008599998895,1.9657392999506555,2.499647599994205,2.499647599994205,2.5327862999984063,2.9999691999983042,3.5834206999861635,1356.40196734105,-182.32612997419756,space,1.073261999990791,-0.17134160741419424,0.09966290983822779,307908,001,2023-02-23_15h45.13.522,expectation_shapes_perceived_time,2022.2.4,59.90251464456435,
1,-300,0.85,met,40,green,red,high_Expectation,,,,,0,4,4,39,0.002076399978250265,0.49885650002397597,0.49885650002397597,,0.9152416000142694,0.6153760000015609,0.948651599988807,0.6485683000064455,2.499264999991283,2.499264999991283,,2.999545599974226,3.366597499989439,1464.3148517190973,1049.8322247099177,space,0.8554091000114568,-0.30265397866985055,-0.14661927111706152,307908,001,2023-02-23_15h45.13.522,expectation_shapes_perceived_time,2022.2.4,59.90251464456435,
1,100,0.85,met,68,green,red,high_Expectation,,,,,0,5,5,67,0.002214800042565912,0.49813930003438145,0.49813930003438145,0.5316898000310175,1.365094600012526,1.4650419999961741,1.3986800000420772,1.4987860000110231,2.499061000009533,2.499061000009533,,2.9992947000428103,3.565872000006493,1597.8444954298432,722.0811347340282,space,1.0653978000045754,-0.5203618644469372,-0.05858246401169209,307908,001,2023-02-23_15h45.13.522,expectation_shapes_perceived_time,2022.2.4,59.90251464456435,
,,,,,,,,,,,,,,,,0.0028321999707259238,0.498492399987299,0.498492399987299,0.5320545999566093,1.9154055999824777,1.948963399976492,1.948963399976492,1.9825858999975026,2.499341099988669,2.499341099988669,2.5326611999771558,2.9993198000011034,,,,,,-0.8572485416102542,0.2721330284538248,,,,,,,
