famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.0019021000007342082,1.9668027000006987,303122,001,2023-01-02_16h26.47.031,expectation_shapes_perceived_time,2022.2.4,59.22521572819738,
,,,,0.00166940000053728,1.9659315999997489,,,,,,,
