famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.596602309999435,9.630133209999622,270.0,11.631097010000667,11.631097010000667,,,,,,,
