famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0.0019060000013269018,1.9990550000002258,825927,001,2023-01-02_17h01.50.464,expectation_shapes_perceived_time,2022.2.4,59.78140332094968,
,,,,0.0012951999997312669,2.0003369000005478,,,,,,,
