id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,distractor.started,distractor.stopped,target.started,target.stopped,audCueEnd.started,sapce2pass_2.started,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,-33,0.85,met,184,green,red,high_Expectation,,,,,0,29,29,183,0.0012731000315397978,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,228,green,red,high_Expectation,,,,,0,30,30,227,0.0011476000072434545,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.85,met,201,green,red,high_Expectation,,,,,0,31,31,200,0.0011818999773822725,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.85,met,31,green,red,high_Expectation,,,,,0,32,32,30,0.0014112999779172242,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.85,met,289,green,red,high_Expectation,,,,,0,33,33,288,0.0012762999976985157,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,43,green,red,high_Expectation,,,,,0,34,34,42,0.0011733999708667397,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,20,green,red,high_Expectation,,,,,0,35,35,19,0.0011409000144340098,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.85,met,55,green,red,high_Expectation,,,,,0,36,36,54,0.0011620000004768372,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.85,met,284,green,red,high_Expectation,,,,,0,37,37,283,0.0011725000222213566,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,100,green,red,high_Expectation,,,,,0,38,38,99,0.0012169000110588968,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-100,0.85,met,273,green,red,high_Expectation,,,,,0,39,39,272,0.0010868000099435449,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,167,0.15,unmet,123,red,green,high_Expectation,,,,,0,40,40,122,0.0012149999965913594,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,190,green,red,high_Expectation,,,,,0,41,41,189,0.001249500026460737,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,14,green,red,high_Expectation,,,,,0,42,42,13,0.001164000015705824,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.15,unmet,267,red,green,high_Expectation,,,,,0,43,43,266,0.0014405000256374478,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.85,met,61,green,red,high_Expectation,,,,,0,44,44,60,0.0011804999667219818,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.85,met,75,green,red,high_Expectation,,,,,0,45,45,74,0.0011705000069923699,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,219,green,red,high_Expectation,,,,,0,46,46,218,0.0011629000073298812,,,,,,,,,,,,,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.85,met,106,green,red,high_Expectation,,,,,0,47,47,105,0.0012274999753572047,0.47361250000540167,0.47361250000540167,2.0240164999850094,2.057441100012511,1.72410160000436,1.7573262000223622,2.491056800005026,2.507847499975469,2.991384199995082,5.008537699992303,1493.5047815116254,246.99631377077344,None,0.04537037037037037,-0.08611111111111111,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.85,met,254,green,red,high_Expectation,,,,,0,48,48,253,0.001581899996381253,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.85,met,131,green,red,high_Expectation,,,,,0,49,49,130,0.001520700054243207,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,169,green,red,high_Expectation,,,,,0,50,50,168,0.0015375999500975013,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,243,green,red,high_Expectation,,,,,0,51,51,242,0.0015514999977312982,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-167,0.85,met,290,green,red,high_Expectation,,,,,0,52,52,289,0.0015540000167675316,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,164,green,red,high_Expectation,,,,,0,53,53,163,0.0015851000207476318,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,110,green,red,high_Expectation,,,,,0,54,54,109,0.0014238000148907304,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,167,0.85,met,246,green,red,high_Expectation,,,,,0,55,55,245,0.0013691000058315694,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,111,green,red,high_Expectation,,,,,0,56,56,110,0.001354800013359636,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-100,0.85,met,218,green,red,high_Expectation,,,,,0,57,57,217,0.0011120999697595835,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,33,0.85,met,226,green,red,high_Expectation,,,,,0,58,58,225,0.0011944000143557787,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-33,0.85,met,247,green,red,high_Expectation,,,,,0,59,59,246,0.0012089000083506107,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.85,met,65,green,red,high_Expectation,,,,,0,60,60,64,0.001116700004786253,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,167,0.15,unmet,266,red,green,high_Expectation,,,,,0,61,61,265,0.0011260999599471688,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-300,0.85,met,244,green,red,high_Expectation,,,,,0,62,62,243,0.0012339000240899622,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,300,0.85,met,245,green,red,high_Expectation,,,,,0,63,63,244,0.0011168000055477023,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,100,0.85,met,187,green,red,high_Expectation,,,,,0,64,64,186,0.0011254000128246844,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-100,0.85,met,82,green,red,high_Expectation,,,,,0,65,65,81,0.0011892999755218625,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-167,0.85,met,142,green,red,high_Expectation,,,,,0,66,66,141,0.0013034000294283032,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
1,-233,0.85,met,264,green,red,high_Expectation,,,,,0,67,67,263,0.0011193000245839357,,,,,,,,,,,,,None,-0.1361111111111111,-0.002777777777777778,179054,001,2023-02-23_22h28.38.508,expectation_shapes_perceived_time,2022.2.4,60.329859551495105,
