id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,sapce2pass_2.started,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,audCueEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,0,0,0,0,,,,,93.81730508000473,93.8512960799795,270.0000000000002,96.10553717996808,96.10553717996808,,,,,,,,,,,,,,,,,,,,775461,001,2023-02-23_14h52.51.187,expectation_shapes_perceived_time,2022.2.4,60.707018222451694,
1,100,0.85,met,278,green,red,high_Expectation,,,,,0,0,0,277,,,,,,15.78019319998566,15.78019319998566,16.294313699996565,16.294313699996565,16.332719600002747,17.90033770003356,17.945473200001288,18.03792810003506,18.091279899992514,18.58323260000907,19.195776499982458,36.26866629999131,142.13630302242777,-1370.467908882997,space,20.476596200023778,,,,775461,001,2023-02-23_14h52.51.187,expectation_shapes_perceived_time,2022.2.4,60.707018222451694,
1,-33,0.85,met,60,green,red,high_Expectation,,,,,0,1,1,59,,,,,,11.81692790001398,0.004756600013934076,0.4965187000343576,0.4965187000343576,11.81692790001398,12.022820300015155,12.051475099986419,11.989669400034472,12.022820300015155,13.872077100037131,14.441059300035704,20.287576400034595,206.22987300408198,0.10065033569844672,space,8.453540000016801,0.10972222222222222,0.22916666666666666,,775461,001,2023-02-23_14h52.51.187,expectation_shapes_perceived_time,2022.2.4,60.707018222451694,
1,-33,0.85,met,184,green,red,high_Expectation,,,,,0,2,2,183,,,,,,26.794467300001998,0.00568489998113364,0.5126870999811217,0.5126870999811217,26.794467300001998,27.44015270000091,27.47873360000085,27.395918200025335,27.44015270000091,29.090822500002105,29.607499399979133,31.524528499983717,112.25788090531162,-331.6549547032522,space,4.716465099947527,0.22916666666666666,0.30277777777777776,,775461,001,2023-02-23_14h52.51.187,expectation_shapes_perceived_time,2022.2.4,60.707018222451694,
1,233,0.85,met,113,green,red,high_Expectation,,,,,0,3,3,112,,,,,,6.465114799968433,0.0037081000045873225,0.4975581999751739,0.4975581999751739,6.465114799968433,7.378902499971446,7.445506399963051,7.7006735999602824,7.733680300007109,8.850278300000355,9.367425900010858,9.734374099993147,1982.235790145273,1358.5756501234307,space,3.260835299966857,0.07361111111111111,0.2,8.884124999982305,775461,001,2023-02-23_14h52.51.187,expectation_shapes_perceived_time,2022.2.4,60.707018222451694,
1,-33,0.85,met,202,green,red,high_Expectation,,,,,0,4,4,201,,,,,,6.918412099999841,0.003770100011024624,0.5135702000115998,0.5135702000115998,6.918412099999841,7.587147000012919,7.620261200005189,7.556998000014573,7.587147000012919,8.950591100030579,9.489270800026134,12.441538500017487,689.0291249184816,53.94846595620379,space,5.5227146000252105,-0.013888888888888888,0.24861111111111112,8.984132300014608,775461,001,2023-02-23_14h52.51.187,expectation_shapes_perceived_time,2022.2.4,60.707018222451694,
,,,,,,,,,,,,,,,,,,,,,,0.007909700041636825,0.5784041000297293,0.5784041000297293,,,,,,,,,,,,,0.39733182071769013,-0.2682584642810435,,,,,,,,
