id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,fixationPoint.stopped,audCueStart.started,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,audCueEnd.stopped,sapce2pass_2.started,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,233,0.85,met,251,green,red,high_Expectation,,,,,0,0,0,250,0.02702450001379475,0.49880010000197217,0.49880010000197217,0.5320658999844454,1.8493408000213094,1.8827467000228353,2.0827383999712765,2.1163607999915257,2.4828963999752887,2.516555599984713,2.516555599984713,2.9830365999951027,3.6835279000224546,447.40002033635636,-913.8163499914647,space,1.1424336999771185,,,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,233,0.85,met,77,green,red,high_Expectation,,,,,0,1,1,76,0.0020542999845929444,0.4975410000188276,0.4975410000188276,,1.3480386000010185,1.381214799999725,1.5816406999947503,1.6146286000148393,2.481856099970173,2.5150596000021324,2.5150596000021324,2.981622499995865,3.3986792999785393,1491.6221300397724,639.848879620598,space,0.8530613000039011,0.6764433442839897,0.11280940906670422,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,-33,0.85,met,208,green,red,high_Expectation,,,,,0,2,2,207,0.0022569000138901174,0.49811960000079125,0.49811960000079125,,1.6652173000038601,1.69857010000851,1.6318785000476055,1.6652173000038601,2.482110900047701,2.5154431000119075,2.5154431000119075,2.9823907000245526,3.3823832999914885,1243.7726988504762,73.55503045635692,space,0.8303443999611773,-0.5254332816114051,-0.013832521874009185,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,-167,0.85,met,282,green,red,high_Expectation,,,,,0,3,3,281,0.001790700014680624,0.4984550999943167,0.4984550999943167,0.5318951000226662,1.865692500025034,1.8988669000100344,1.6991940999869257,1.732442100008484,2.4829096000175923,,2.515973900037352,2.9829240000108257,3.3998224000097252,1731.2880606037731,359.2189937001301,space,0.8507162999594584,-0.7480586282199495,-0.7779160623931156,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,167,0.15,unmet,11,red,green,high_Expectation,,,,,0,4,4,10,0.002130800043232739,0.4980663000023924,0.4980663000023924,0.5312393000349402,1.1648824000149034,1.1982172999996692,1.3315823000157252,1.3648229000391439,2.482148600043729,2.5153678000206128,2.5153678000206128,2.982281500007957,3.4158677000086755,981.7198309743086,313.6795232282584,space,0.8789784999680705,-0.3891290267619456,0.3458719412499349,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,233,0.85,met,152,green,red,high_Expectation,,,,,0,5,5,151,0.0020406999974511564,0.49812239996390417,0.49812239996390417,0.5313773999805562,1.2149144999566488,1.2482830999651924,1.4486004000063986,1.4816611999995075,2.482120600005146,2.5154728000052273,2.5154728000052273,2.9822042000014335,3.4656518999836408,499.3765953115654,-212.6285938395651,space,0.9306572999921627,0.012902337936413932,-0.22441946376257116,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,-233,0.85,met,133,green,red,high_Expectation,,,,,0,6,6,132,0.001337599998805672,0.4989713999675587,0.4989713999675587,0.5322473999694921,0.9324334999546409,0.965623699943535,0.698963199974969,0.7319750999449752,2.4831257999758236,2.5162665999960154,2.5162665999960154,2.9830910999444313,3.6502172999898903,1823.6840825799231,1383.9859572986227,space,1.1126814000308514,0.4612271174013185,0.0009033068953423484,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
1,300,0.85,met,180,green,red,high_Expectation,,,,,0,7,7,179,0.002045300032477826,0.4978022000286728,0.4978022000286728,0.5311295000137761,1.9651092000422068,1.9986014000023715,2.265393900044728,2.2985621000407264,2.4823270000051707,,2.515287000045646,2.9821503999992274,3.8994848000002094,87.14579260791835,-1392.8177881464076,space,1.3528292999835685,-0.5700022693462501,0.9215854833492017,404765,001,2023-02-23_16h48.51.610,expectation_shapes_perceived_time,2022.2.4,59.74022561392777,
,,,,,,,,,,,,,,,,0.001450299983844161,0.4982865999918431,0.4982865999918431,0.5318058999837376,1.2487515999819152,1.2820937000215054,1.4153412000159733,1.4487806999823079,2.4822000000276603,2.5155304999789223,2.5155304999789223,,,,,,,0.25298404022948007,0.9008496559450883,,,,,,,
