famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,sapce2pass_2.started,audCueEnd.stopped,responsePointer.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,0.002405100007308647,0.4985854999977164,0.4985854999977164,0.5314655999973183,1.264859200004139,1.298106700007338,1.4988626999984263,1.5321124000038253,2.4991146999964258,2.4991146999964258,2.5327098999987356,2.999012500004028,,,,,,,
