famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,13.410803230000784,13.445013730000756,270.0,15.943962130000546,15.445126129999881,,,,,,,
