id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,fixationPoint.started,audCueStart.started,fixationPoint.stopped,audCueStart.stopped,distractor.started,distractor.stopped,target.started,target.stopped,sapce2pass_2.started,audCueEnd.started,audCueEnd.stopped,responsePointer.started,responsePointer.stopped,perceivedTime,pTemporalError,sapce2pass_2.keys,sapce2pass_2.rt,x_coord,y_coord,participant,session,date,expName,psychopyVersion,frameRate,
1,-33,0.85,met,190,green,red,high_Expectation,,,,,0,0,0,189,0.022709200042299926,0.5166547000408173,0.5166547000408173,0.5502117000287399,0.9670938000199385,1.00045690004481,1.00045690004481,1.0340486000059173,2.5008303000358865,2.533982500026468,2.5677418000414036,3.0512379000429064,3.3845963000203483,304.1029566452855,-158.63098155623908,space,0.8702559000230394,,,525486,001,2023-02-23_15h19.50.448,expectation_shapes_perceived_time,2022.2.4,60.11728882778061,
1,300,0.15,unmet,255,red,green,high_Expectation,,,,,0,1,1,254,0.0021655000164173543,0.4978844000142999,0.4978844000142999,0.531346499978099,1.0318400000105612,1.0644481999916025,0.7373895000200719,0.7707108000176959,2.5154744000174105,2.5154744000174105,2.548718900012318,,,,,space,0.3887486000312492,0.7022595380486516,0.49651876437402054,525486,001,2023-02-23_15h19.50.448,expectation_shapes_perceived_time,2022.2.4,60.11728882778061,
1,-100,0.85,met,41,green,red,high_Expectation,,,,,0,2,2,40,0.0018650999991223216,0.4988879000302404,0.4988879000302404,0.5319840000011027,1.0981611000024714,1.132108599995263,1.1987835000036284,1.2320249999756925,2.4996383999823593,2.5161628000205383,2.54930620000232,,,,,space,0.05698339996160939,0.13072482229216997,0.6113759705216575,525486,001,2023-02-23_15h19.50.448,expectation_shapes_perceived_time,2022.2.4,60.11728882778061,
1,-233,0.85,met,27,green,red,high_Expectation,,,,,0,3,3,26,0.0033260000054724514,0.49384680000366643,0.49384680000366643,0.527659900020808,1.6277629000251181,1.6615390999941155,1.862192699976731,1.8951284000067972,2.5117025999934413,2.5117025999934413,2.5453715000185184,,,,,space,0.19177380000473931,-0.12691954807352035,-0.38911571711296244,525486,001,2023-02-23_15h19.50.448,expectation_shapes_perceived_time,2022.2.4,60.11728882778061,
1,-167,0.85,met,137,green,red,high_Expectation,,,,,0,4,4,136,0.0031158000347204506,0.498235700011719,0.498235700011719,,1.781673800025601,1.8148630000068806,1.9482863000012003,1.9817080000066198,2.515335400006734,2.515335400006734,,3.032177600020077,3.5179904000251554,1061.0444458505488,-362.69031061340115,space,1.0013571999734268,0.38967915682186427,-0.032628942655483106,525486,001,2023-02-23_15h19.50.448,expectation_shapes_perceived_time,2022.2.4,60.11728882778061,
1,100,0.85,met,68,green,red,high_Expectation,,,,,0,5,5,67,0.006828400015365332,0.5093440000200644,0.5093440000200644,0.5428737999754958,1.5599193000234663,1.5935212000040337,1.4598209999967366,1.4934290999663062,2.5102641999837942,2.5269634000142105,2.5605182999861427,3.044258699985221,3.444162099971436,696.7043356955177,-235.91781687405728,space,0.9293234999640845,-0.12823952348311862,-0.6604736408305079,525486,001,2023-02-23_15h19.50.448,expectation_shapes_perceived_time,2022.2.4,60.11728882778061,
,,,,,,,,,,,,,,,,0.002528299984987825,0.4977855000179261,0.4977855000179261,0.5311131000053138,1.498178599984385,1.5341916999896057,1.7986666999640875,1.8324345999862999,2.515009499969892,2.515009499969892,2.548251000000164,3.0319878999725915,,,,,,0.6370677903355799,-0.4528539893335761,,,,,,,
