famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.474280449995423,9.507501150012832,-45.0,9.758168350000052,11.558139950004989,314270,001,2023-01-18_14h36.42.678,expectation_shapes_perceived_time,2022.2.4,60.130844723914024,
1,0,1,0,14.126172450018931,14.15954844999651,-45.0,14.40906635002175,16.527843550019316,314270,001,2023-01-18_14h36.42.678,expectation_shapes_perceived_time,2022.2.4,60.130844723914024,
,,,,27.31609545001702,27.349044049999794,-45.0,27.59914005000319,29.696438450014103,,,,,,,
