famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,audioCue2Start.started,handMove.started,handOri,handMove.ended,audioCue2End.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,8.517325570000684,8.55109247000073,269.9999999999998,10.534710469999117,10.534710469999117,073805,001,2023-01-10_16h47.38.676,expectation_shapes_perceived_time,2022.2.4,59.61880925724491,
1,0,1,0,,,,,11.418667370000184,11.451872570001433,269.9999999999998,13.43563366999806,13.43563366999806,073805,001,2023-01-10_16h47.38.676,expectation_shapes_perceived_time,2022.2.4,59.61880925724491,
