id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,responseStarted,rtUntillMotionTreshold,space2pass.started,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,-100,0.8,met,,red,green,,298.6260089670544,,,,,0,86,86,486,trial,,,,,,red,0.29862600896705443,0.3,2.300371000019368,0.9972308999858797,1e-05,1e-05,,0.3003544000093825,0.3336909000063315,2.00007980002556,,2.300371000019368,2.300371000019368,2.300371000019368,0.0,2.5004748000064865,3.64183989999583,1.3414688999764621,1.3414688999764621,0.10999,0.0500707005310019,0.13908527925278308,,,,None,,-0.1,-0.1,0.16529600896705443,0.16666666666666666,trial_list_0.8_red.csv,0.16666450002230704,0.20070680003846064,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,1266.8998116126525,,,,,0,87,87,463,trial,,,,,,red,1.2668998116126524,1.2666666666666666,2.3000573000172153,0.9978550000232644,1e-05,1e-05,,1.2667628000490367,1.299934700015001,2.0000735000357963,,2.3000573000172153,2.3000573000172153,2.3164956000400707,0.0164383000228554,2.4998979000374675,2.933358100010082,0.6333007999928668,0.6168624999700114,1.71827,-0.1144090841598405,0.09360743249441497,,,,None,,0.033,0.03333333333333333,1.3332298116126524,1.3333333333333333,trial_list_0.8_red.csv,1.3334385000052862,1.3666286000516266,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,560.2102752615535,,,,,0,88,88,492,trial,,,,,,red,0.5602102752615535,0.5583333333333333,2.3001661999733187,0.9978254000307061,1e-05,1e-05,0.03359,0.5583082999801263,0.592080199974589,2.0005377999623306,2.033933700004127,2.3001661999733187,2.3001661999733187,2.3667263999814168,0.06656020000809804,2.499961199995596,3.166547000000719,0.8663808000274003,0.7998206000193022,0.59663,0.14106430544151546,-0.044188818572040996,,,,None,,0.033,0.03333333333333333,0.6265402752615535,0.625,trial_list_0.8_red.csv,0.6255661000031978,0.6582176999654621,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,882.8398949493399,,,,,0,89,89,5,trial,,,,,,red,0.8828398949493399,0.8833333333333333,2.299963299999945,0.9980574999935925,1e-05,1e-05,,0.8833314999938011,0.9169666999951005,2.0002197999856435,,2.299963299999945,2.299963299999945,2.299963299999945,0.0,2.500043799984269,3.2999990999815054,1.0000357999815606,1.0000357999815606,0.57241,0.1440154189188146,-0.033336902527503376,,,,None,,0.033,0.03333333333333333,0.9491698949493399,0.95,trial_list_0.8_red.csv,0.95040929998504,0.9834511000080965,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,1169.7738290837715,,,,,0,90,90,59,trial,,,,,,red,1.1697738290837716,1.1666666666666667,2.2994428999954835,0.9988448999938555,0.00013,0.00013,,1.166651199979242,1.199660699989181,1.9994698999798857,,2.2994428999954835,2.2994428999954835,2.2994428999954835,0.0,2.4998848999966867,3.2084431999828666,0.9090002999873832,0.9090002999873832,1.21013,-0.09064845124512873,-0.11676749651914886,,,,None,,0.3,0.3,1.5031038290837715,1.5,trial_list_0.8_red.csv,1.499751799972728,1.5332979999948293,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.1999999999999999,unmet,,green,red,,339.3011856171952,,,,,0,91,91,409,trial,,,,,,green,0.3393011856171952,0.3416666666666667,2.3004992000060156,0.9965216999989934,2e-05,2e-05,,0.3414382000337355,0.3747323999996297,1.9997093999991193,,2.3004992000060156,2.3004992000060156,2.3004992000060156,0.0,2.499983300047461,3.6750394999980927,1.374540299992077,1.374540299992077,0.26383,0.10896871203594123,0.09988798603294612,,,,None,,0.3,0.3,0.6726311856171953,0.675,trial_list_0.8_red.csv,0.6749691000441089,0.7081047000247054,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.1999999999999999,unmet,,green,red,,466.0289331282945,,,,,0,92,92,63,trial,,,,,,green,0.4660289331282945,0.4666666666666667,2.3002934000105597,0.9971621999866329,1e-05,1e-05,0.03319,0.4672446000040509,0.5002360999933444,2.0001190999755636,2.0333770000142977,2.3002934000105597,2.3002934000105597,3.108551000012085,0.8082576000015251,2.500059899990447,5.750102300022263,3.4498089000117034,2.6415513000101782,1.23326,-0.09888871435018512,-0.10987634927798347,,,,None,,-0.167,-0.16666666666666666,0.2656989331282945,0.26666666666666666,trial_list_0.8_red.csv,0.2665479999850504,0.30027240002527833,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.1999999999999999,unmet,,green,red,,269.6596666898914,,,,,0,93,93,310,trial,,,,,,green,0.26965966668989144,0.26666666666666666,2.299851000017952,0.997702999971807,2e-05,2e-05,0.03311,0.266795200004708,0.2997913000290282,1.9996442000265233,2.033530700020492,2.299851000017952,2.299851000017952,2.366421100043226,0.06657010002527386,2.499706500035245,3.1579880000208504,0.8581370000028983,0.7915668999776244,0.1626,0.07227021121613905,0.12895272981703246,,,,None,,-0.033,-0.03333333333333333,0.20332966668989144,0.2,trial_list_0.8_red.csv,0.19981250003911555,0.233283500012476,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,1542.9734386660396,,,,,0,94,94,226,trial,,,,,,red,1.5429734386660396,1.5416666666666667,2.300338900007773,0.9983787999954075,2e-05,2e-05,0.03335,1.5417248000157997,1.5756244999938644,2.000254699960351,2.033709999988787,2.300338900007773,2.300338900007773,2.42525490000844,0.12491600000066683,2.5002722999779508,5.216700099990703,2.91636119998293,2.791445199982263,0.25,0.1045270059757045,0.1045270059757045,,,,None,,-0.033,-0.03333333333333333,1.4766434386660396,1.475,trial_list_0.8_red.csv,1.4752964999643154,1.5090404999791645,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.8,met,,red,green,,276.7335369001908,,,,,0,95,95,80,trial,,,,,,red,0.2767335369001908,0.275,2.300525199971162,0.9974084999994375,1e-05,1e-05,,0.27500540000619367,0.3083354000118561,1.9997840999858454,,2.300525199971162,2.300525199971162,2.300525199971162,0.0,2.500127599982079,5.625013299984857,3.3244881000136957,3.3244881000136957,1.36136,-0.1340228940435646,-0.062367089307401355,,,,None,,0.233,0.23333333333333334,0.5430635369001908,0.5416666666666666,trial_list_0.8_red.csv,0.5417800999712199,0.5748366999905556,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,1222.592120873495,,,,,0,96,96,466,trial,,,,,,red,1.2225921208734951,1.225,2.3000347000197507,0.9984888000180945,1e-05,1e-05,0.03361,1.2251224999781698,1.2583768999902532,2.000058399979025,2.0334275999921374,2.3000347000197507,2.3000347000197507,2.3000347000197507,0.0,2.5002356999902986,3.6749366999720223,1.3749019999522716,1.3749019999522716,1.76726,-0.0987097775456693,0.1100371290673035,,,,None,,0.3,0.3,1.555922120873495,1.5583333333333333,trial_list_0.8_red.csv,1.5583147999714129,1.5918772000004537,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.1999999999999999,unmet,,green,red,,1143.621251193435,,,,,0,97,97,12,trial,,,,,,green,1.143621251193435,1.1416666666666666,2.2999103000038303,0.9973110999562778,2e-05,2e-05,,1.141732000047341,1.1751854000031017,1.9999301000498235,,2.2999103000038303,2.2999103000038303,2.2999103000038303,0.0,2.50005960004637,3.0417781000141986,0.7418678000103682,0.7418678000103682,1.78374,-0.09288299630940403,0.11499799543069071,,,,None,,0.3,0.3,1.4769512511934348,1.475,trial_list_0.8_red.csv,1.4750971000175923,1.508402000006754,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,1386.877953483229,,,,,0,98,98,25,trial,,,,,,red,1.386877953483229,1.3833333333333333,2.2995586000033654,0.9984154000412673,1e-05,1e-05,,1.3833436999702826,1.4161933999857865,1.9998170000035316,,2.2995586000033654,2.2995586000033654,2.824709000007715,0.5251504000043496,2.4996754999738187,3.7831135999877006,1.4835549999843352,0.9584045999799855,1.71166,-0.11632801911247517,0.0912117422586453,,,,None,,0.3,0.3,1.7202079534832289,1.7166666666666666,trial_list_0.8_red.csv,1.7161220000125468,1.7494414999964647,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-300,0.8,met,,red,green,,529.3001569512254,,,,,0,99,99,353,trial,,,,,,red,0.5293001569512255,0.525,2.3001200000289828,0.99785659997724,1e-05,1e-05,0.03359,0.5250089000328444,0.5582155000302009,1.9999675000435673,2.033283800003119,2.3001200000289828,2.3001200000289828,2.3001200000289828,0.0,2.5000176000175998,3.250478000030853,0.9503580000018701,0.9503580000018701,0.19336,0.08437338146069041,0.12137925052239673,,,,None,,-0.3,-0.3,0.1959701569512254,0.2,trial_list_0.8_red.csv,0.20014950004406273,0.23328460002085194,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,552.7629116139294,0,0,0,0,0,100,100,243,fam,0.5401814000215381,0.5401814000215381,270.0,2.540060800034553,2.540060800034553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,552.7629116139294,1,0,1,0,0,100,100,243,fam,0.49834339995868504,0.49834339995868504,270.0,2.498409599997103,2.498409599997103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,552.7629116139294,2,0,2,0,0,100,100,243,fam,0.4984213000279851,0.4984213000279851,270.0,2.4984243999933824,2.4984243999933824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,552.7629116139294,3,0,3,0,0,100,100,243,fam,0.49839830002747476,0.49839830002747476,270.0,2.4983097999938764,2.4983097999938764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,552.7629116139294,,,,,0,100,100,243,trial,,,,,,red,0.5527629116139294,0.55,2.300062900001649,0.9986625000019558,2e-05,2e-05,0.03337,0.5497009999817237,0.5832773000001907,1.9999590999796055,2.0333523000008427,2.300062900001649,2.300062900001649,2.300062900001649,0.0,2.4996829999727197,4.266437600017525,1.9663747000158764,1.9663747000158764,0.15421,0.06884827223148224,0.13081171723981627,,,,None,,0.033,0.03333333333333333,0.6190929116139294,0.6166666666666667,trial_list_0.8_red.csv,0.6165948999696411,0.6500552999787033,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,1714.7591007931264,,,,,0,101,101,91,trial,,,,,,red,1.7147591007931264,1.7166666666666666,2.300390300049912,0.9989072000025772,1e-05,1e-05,,1.7167770000523888,1.7499792000162415,2.000027600035537,,2.300390300049912,2.300390300049912,2.300390300049912,0.0,2.5002150000073016,3.1835940000019036,0.8832036999519914,0.8832036999519914,1.89382,-0.04840212658839875,0.1396747081550935,,,,None,,-0.033,-0.03333333333333333,1.6484291007931264,1.65,trial_list_0.8_red.csv,1.6499472000286914,1.6837235999992117,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.1999999999999999,unmet,,green,red,,209.47668803540213,,,,,0,102,102,42,trial,,,,,,green,0.20947668803540215,0.20833333333333334,2.300373500038404,0.9979637000360526,2e-05,2e-05,0.03352,0.20834810001542792,0.2417183000361547,2.0000762000563554,2.0333592000533827,2.300373500038404,2.300373500038404,2.3166276000556536,0.016254100017249584,2.500039500009734,5.95857470005285,3.658201200014446,3.6419470999971963,0.15389,0.0687133782763301,0.13088262528824782,,,,None,,0.167,0.16666666666666666,0.40980668803540216,0.4083333333333333,trial_list_0.8_red.csv,0.4084188000415452,0.44166200002655387,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,100,0.8,met,,red,green,,1052.7597386548582,,,,,0,103,103,341,trial,,,,,,red,1.0527597386548582,1.05,2.299339900026098,0.998847900016699,1e-05,1e-05,0.03277,1.0496623999788426,1.0827830000198446,1.9998544999980368,2.032654399983585,2.299339900026098,2.299339900026098,2.299339900026098,0.0,2.499374800012447,3.34115589997964,1.041815999953542,1.041815999953542,1.21478,-0.0923446142874532,-0.11543076785931652,,,,None,,0.1,0.1,1.1860897386548581,1.1833333333333333,trial_list_0.8_red.csv,1.182635199977085,1.2159685000078753,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.8,met,,red,green,,1467.7098505297545,,,,,0,104,104,329,trial,,,,,,red,1.4677098505297546,1.4666666666666666,2.2998116999515332,0.9978257999755442,4e-05,4e-05,0.03341,1.4664297999697737,1.4998249999480322,2.000060599995777,2.033446199959144,2.2998116999515332,2.2998116999515332,2.2998116999515332,0.0,2.5000623999512754,3.083146199991461,0.7833345000399277,0.7833345000399277,1.62937,-0.1357821842407135,0.05843790207828177,,,,None,,-0.167,-0.16666666666666666,1.2673798505297547,1.2666666666666666,trial_list_0.8_red.csv,1.2667753999703564,1.3000378999859095,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,1075.977587889513,,,,,0,105,105,81,trial,,,,,,red,1.075977587889513,1.075,2.299753699975554,0.9986259000143036,2e-05,2e-05,0.03299,1.0746430000290275,1.107898699992802,1.999894900014624,2.032978000002913,2.299753699975554,2.299753699975554,2.299753699975554,0.0,2.499838899995666,6.183280400000513,3.8835267000249587,3.8835267000249587,1.2071,-0.08953453185489585,-0.11762379675054946,,,,None,,-0.033,-0.03333333333333333,1.0096475878895128,1.0083333333333333,trial_list_0.8_red.csv,1.0082200000179,1.041262699989602,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,300,0.8,met,,red,green,,836.6505771927284,,,,,0,106,106,16,trial,,,,,,red,0.8366505771927284,0.8333333333333334,2.2994766000192612,0.9980960999964736,1e-05,1e-05,,0.8329628999927081,0.8665470000123605,1.9996255000005476,,2.2994766000192612,2.2994766000192612,2.2994766000192612,0.0,2.499565700010862,6.4496303999912925,4.150153799972031,4.150153799972031,0.65332,0.13100495532142498,-0.0684798630089267,,,,None,,0.3,0.3,1.1699805771927283,1.1666666666666667,trial_list_0.8_red.csv,1.1662499000085518,1.1998342999722809,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.8,met,,red,green,,975.6441488778396,,,,,0,107,107,213,trial,,,,,,red,0.9756441488778396,0.975,2.3000110000139102,0.9988446999923326,8e-05,8e-05,,0.9744537000078708,1.0078734999988228,1.9996699000475928,,2.3000110000139102,2.3000110000139102,2.3000110000139102,0.0,2.4998267000191845,9.941247800015844,7.641236800001934,7.641236800001934,1.31389,-0.12326878301026359,-0.08158797148880755,,,,None,,0.167,0.16666666666666666,1.1759741488778395,1.175,trial_list_0.8_red.csv,1.1745523000136018,1.2077668000129052,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-300,0.8,met,,red,green,,911.1164406129736,,,,,0,108,108,89,trial,,,,,,red,0.9111164406129736,0.9083333333333333,2.3003490999690257,0.997468999994453,1e-05,1e-05,0.03327,0.9085716999834403,0.9416153999627568,2.00009190000128,2.033579599985387,2.3003490999690257,2.3003490999690257,2.3003490999690257,0.0,2.499956499959808,4.533595399989281,2.233246300020255,2.233246300020255,0.43257,0.14451940441771977,0.031079441810262322,,,,None,,-0.3,-0.3,0.5777864406129736,0.575,trial_list_0.8_red.csv,0.5752370999543928,0.6082987999543548,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.1999999999999999,unmet,,green,red,,960.8745039071256,,,,,0,109,109,75,trial,,,,,,green,0.9608745039071256,0.9583333333333334,2.299590900016483,0.9979348999913782,1e-05,1e-05,0.03281,0.9577416999964043,0.9912019000039436,1.9996477999957278,2.0330625000060536,2.299590900016483,2.299590900016483,3.2912510000169277,0.9916601000004448,2.4994395000394434,4.0831272000214085,1.7835363000049256,0.7918762000044808,0.39474,0.13981474755495135,0.047996107369610165,,,,None,,-0.033,-0.03333333333333333,0.8945445039071256,0.8916666666666666,trial_list_0.8_red.csv,0.8911915000062436,0.9246230000280775,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.8,met,,red,green,,1233.4204516936247,,,,,0,110,110,270,trial,,,,,,red,1.2334204516936247,1.2333333333333334,2.2997202000115067,0.9977835000026971,1e-05,1e-05,,1.2329897999879904,1.266326899989508,1.9998296999838203,,2.2997202000115067,2.2997202000115067,2.2997202000115067,0.0,2.4998618999961764,3.0081273000105284,0.7084070999990217,0.7084070999990217,1.69549,-0.1208099655054504,0.08518651413845861,,,,None,,0.233,0.23333333333333334,1.4997504516936246,1.5,trial_list_0.8_red.csv,1.4999077999964356,1.5331277000368573,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.8,met,,red,green,,838.9799289526009,,,,,0,111,111,278,trial,,,,,,red,0.8389799289526009,0.8416666666666667,2.300172399962321,0.9969847000320442,2e-05,2e-05,0.03324,0.8417477000039071,0.8752107999753207,2.0002241999609396,2.0333026999724098,2.300172399962321,2.300172399962321,2.300172399962321,0.0,2.499967599986121,3.4421620999928564,1.1419897000305355,1.1419897000305355,0.87381,0.05708028733266932,-0.13635846418359893,,,,None,,0.033,0.03333333333333333,0.9053099289526009,0.9083333333333333,trial_list_0.8_red.csv,0.9084798999829218,0.9416809999966063,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.1999999999999999,unmet,,green,red,,520.9198468686066,,,,,0,112,112,160,trial,,,,,,green,0.5209198468686066,0.5166666666666666,2.2995602999581024,0.9976911999983713,0.0001,0.0001,,0.5161840999498963,0.5496202999493107,1.9993009999743663,,2.2995602999581024,2.2995602999581024,2.457889399956912,0.1583290999988094,2.4993049999466166,3.2579095999826677,0.9583493000245653,0.8000202000257559,0.25243,0.10532185345680853,0.10372606779837204,,,,None,,-0.233,-0.23333333333333334,0.2545898468686066,0.2583333333333333,trial_list_0.8_red.csv,0.25788559997454286,0.2911206999560818,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,233,0.8,met,,red,green,,286.9326932117177,,,,,0,113,113,204,trial,,,,,,red,0.2869326932117177,0.2833333333333333,2.2999863000004552,0.9974422000232153,1e-05,1e-05,0.03326,0.28320720000192523,0.3172822999767959,2.0000312000047415,2.03361089999089,2.2999863000004552,2.2999863000004552,2.6335596999851987,0.33357339998474345,2.5000491999671794,4.0333999999566,1.7334136999561451,1.3998402999714017,0.18932,0.08282689713141084,0.12243976097686818,,,,None,,0.233,0.23333333333333334,0.5532626932117177,0.55,trial_list_0.8_red.csv,0.5505116999847814,0.5833699000068009,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,100,0.1999999999999999,unmet,,green,red,,1629.1381102011717,,,,,0,114,114,499,trial,,,,,,green,1.6291381102011717,1.625,2.299976400041487,0.9977611000067554,5e-05,5e-05,,1.6248691999935545,1.6584267999860458,2.00009190000128,,2.299976400041487,2.299976400041487,2.299976400041487,0.0,2.499963200010825,6.175267199985683,3.875290799944196,3.875290799944196,0.46241,0.14679395364517667,0.01741623178841079,,,,None,,0.1,0.1,1.7624681102011717,1.7583333333333333,trial_list_0.8_red.csv,1.7583059000317007,1.7917815000400878,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,33,0.1999999999999999,unmet,,green,red,,1587.9471415521505,,,,,0,115,115,71,trial,,,,,,green,1.5879471415521504,1.5833333333333333,2.299752199964132,0.9976702000130899,1e-05,1e-05,0.03316,1.5831392999971285,1.6163164000026882,1.9999107999610715,2.033118299965281,2.299752199964132,2.299752199964132,3.007910999993328,0.7081588000291958,2.5000723999692127,9.441546899965033,7.141794700000901,6.433635899971705,0.64892,0.13193843415276638,-0.06666362988771354,,,,None,,0.033,0.03333333333333333,1.6542771415521504,1.65,trial_list_0.8_red.csv,1.649641599971801,1.683012499997858,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-33,0.8,met,,red,green,,1757.60449203438,,,,,0,116,116,36,trial,,,,,,red,1.75760449203438,1.7583333333333333,2.300260799995158,0.9982760999700986,1e-05,1e-05,0.03318,1.7584690999938175,1.7919374000048265,1.999854099994991,2.033562200027518,2.300260799995158,2.300260799995158,2.300260799995158,0.0,2.4998514000326395,3.4831662999931723,1.1829054999980144,1.1829054999980144,1.89316,-0.04868894807364348,0.139574984477778,,,,None,,-0.033,-0.03333333333333333,1.69127449203438,1.6916666666666667,trial_list_0.8_red.csv,1.6917174000409432,1.7252739000250585,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-100,0.8,met,,red,green,,1785.0694796726866,,,,,0,117,117,31,trial,,,,,,red,1.7850694796726867,1.7833333333333332,2.299920099962037,0.9984400999965146,1e-05,1e-05,,1.7831952999695204,1.8163284999900497,2.0000679999939166,,2.299920099962037,2.299920099962037,2.516411099990364,0.2164910000283271,2.4996762999799103,3.1912558999611065,0.8913357999990694,0.6748447999707423,1.84345,-0.06980542645203792,0.13030346271047077,,,,None,,-0.1,-0.1,1.6517394796726868,1.65,trial_list_0.8_red.csv,1.6500161999720149,1.6830876999883913,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.8,met,,red,green,,274.20771707491366,,,,,0,118,118,272,trial,,,,,,red,0.27420771707491365,0.275,2.3000060000340454,0.9981132000102662,2e-05,2e-05,0.03354,0.2750374000170268,0.3088104000198655,1.9999939000117593,2.033934800012503,2.3000060000340454,2.3000060000340454,2.9754085000022314,0.675402499968186,2.5001956000342034,5.708707300014794,3.4087012999807484,2.7332988000125624,1.85562,-0.06477659404403033,0.13287506470570323,,,,None,,0.167,0.16666666666666666,0.47453771707491366,0.475,trial_list_0.8_red.csv,0.4751663000206463,0.5088437999947928,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,100,0.1999999999999999,unmet,,green,red,,1280.076199523361,,,,,0,119,119,356,trial,,,,,,green,1.2800761995233612,1.2833333333333332,2.299765400006436,0.9979916000156663,1e-05,1e-05,,1.283485199965071,1.316530900017824,1.9998748999787495,,2.299765400006436,2.299765400006436,2.833275399985723,0.5335099999792874,2.4999016000074334,7.749983299989253,5.4502178999828175,4.91670790000353,1.31183,-0.1227373159612982,-0.08238532167265221,,,,None,,0.1,0.1,1.413406199523361,1.4166666666666667,trial_list_0.8_red.csv,1.4165772999986075,1.4502356000011787,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-167,0.8,met,,red,green,,327.03807839916107,,,,,0,120,120,388,trial,,,,,,red,0.32703807839916105,0.325,2.3002686999971047,0.997592200001236,1e-05,1e-05,,0.325040599971544,0.35831809998489916,2.0000158000038937,,2.3002686999971047,2.3002686999971047,2.983141999982763,0.6828732999856584,2.500116800016258,3.8833175000036135,1.5830488000065088,0.9001755000208504,1.30703,-0.12148099517771975,-0.08422682332321903,,,,None,,-0.167,-0.16666666666666666,0.12670807839916107,0.125,trial_list_0.8_red.csv,0.12495139997918159,0.15792540000984445,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-233,0.8,met,,red,green,,1220.7071344256733,,,,,0,121,121,37,trial,,,,,,red,1.2207071344256732,1.2166666666666666,2.3002209999831393,0.9976041000336409,1e-05,1e-05,0.03362,1.216794099949766,1.2502332999720238,2.000231799960602,2.0331236999481916,2.3002209999831393,2.3002209999831393,3.2168306999956258,0.9166097000124864,2.5002148000057787,4.366590299992822,2.0663693000096828,1.1497595999971963,1.29333,-0.11774614096646197,-0.08937357687815786,,,,None,,-0.233,-0.23333333333333334,0.9543771344256733,0.95,trial_list_0.8_red.csv,0.9498161999508739,0.9835442999610677,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,-300,0.8,met,,red,green,,1713.39779397526,,,,,0,122,122,120,trial,,,,,,red,1.7133977939752598,1.7166666666666666,2.300034800020512,0.996928000007756,2e-05,2e-05,,1.716864500020165,1.7499792000162415,2.0003450000076555,,2.300034800020512,2.300034800020512,2.300034800020512,0.0,2.5002386000123806,3.3000438999733888,1.0000090999528766,1.0000090999528766,1.68625,-0.12323306754713317,0.08164190724997572,,,,None,,-0.3,-0.3,1.38006779397526,1.3833333333333333,trial_list_0.8_red.csv,1.383474899979774,1.4166556000127457,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
,167,0.8,met,,red,green,,333.1107302045301,,,,,0,123,123,491,trial,,,,,,red,0.33311073020453014,0.3333333333333333,2.3003498999751173,0.9980838999617845,2e-05,2e-05,,0.3335510999895632,0.3671529999701306,1.999941200017929,,2.3003498999751173,2.3003498999751173,2.591832500009332,0.29148260003421456,2.5000621000071988,3.650458800024353,1.3501089000492357,1.0586263000150211,1.75,-0.1045270059757045,0.1045270059757045,,,,None,,0.167,0.16666666666666666,0.5334407302045302,0.5333333333333333,trial_list_0.8_red.csv,0.5336595000117086,0.5668706999858841,p12_high_01,001,2023-05-10_11h33.37.701,expectation_shapes_perceived_time,2022.2.4,119.94348267536306,
