delay,expectation,congruency,stim_color,distractor_color,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,distractor.started,distractor.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,space2pass.keys,participant,session,date,expName,psychopyVersion,frameRate,
300,0.8,met,green,red,1263.2951185217064,2,0,2,0,0,125,125,85,fam,0.4966061000013724,0.4966061000013724,270.0,2.49721140001202,2.49721140001202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,1263.2951185217064,3,0,3,0,0,125,125,85,fam,0.49699120002333075,0.49699120002333075,270.0,2.4970066000241786,2.4970066000241786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,1263.2951185217064,,,,,0,125,125,85,trial,,,,,,green,1.2632951185217065,1.2666666666666666,0.3,0.3,1.5966251185217064,1.6,trial_list_0.8_green.csv,2.299943899997743,0.9984342000097968,4e-05,4e-05,,1.2668655999877956,1.30000079999445,1.6000313000113238,1.6331993000057992,2.000137700000778,,2.299943899997743,2.299943899997743,2.499798600008944,2.308260899997549,0.008316999999806285,2.9080131000082474,0.6080692000105046,0.5997522000106983,0.75,0.10452700597570448,-0.10452700597570448,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-167,0.8,met,green,red,696.9173900967019,,,,,0,126,126,275,trial,,,,,,green,0.6969173900967018,0.7,-0.167,-0.16666666666666666,0.4965873900967019,0.5,trial_list_0.8_green.csv,2.300209700013511,0.9981341999955475,3e-05,3e-05,0.0333,0.7000771999883,0.7336993000062648,0.5000707999861334,0.5334296000073664,2.000125799997477,2.0334493000118528,2.300209700013511,2.300209700013511,2.5003289000014775,2.3085859999991953,0.008376299985684454,2.733521299989661,0.4333115999761503,0.42493529999046586,0.56134,0.14508738383984227,-0.028309733432164346,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.1999999999999999,unmet,red,green,824.2095429906752,,,,,0,127,127,371,trial,,,,,,red,0.8242095429906753,0.825,-0.033,-0.03333333333333333,0.7578795429906752,0.7583333333333333,trial_list_0.8_green.csv,2.3000170000013895,0.9972193999856245,7e-05,7e-05,,0.8252300999884028,0.8584737000055611,0.7585384999983944,0.7918863999948371,2.000297899998259,,2.3000170000013895,2.3000170000013895,2.5002840999804903,2.30838629999198,0.008369299990590662,2.967008799983887,0.6669917999824975,0.6586224999919068,0.63964,0.13382656542003885,-0.06278726259653297,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.8,met,green,red,867.3749480076932,,,,,0,128,128,359,trial,,,,,,green,0.8673749480076932,0.8666666666666667,-0.233,-0.23333333333333334,0.6010449480076931,0.6,trial_list_0.8_green.csv,2.29994950001128,0.996206899988465,3e-05,3e-05,0.03322,0.8665474000154063,0.9003095000225585,0.5999372000223957,0.6332745000254363,2.0000762000272516,2.0335676000104286,2.29994950001128,2.29994950001128,2.4999547000043094,2.308283200021833,0.008333700010553002,3.058334500005003,0.7583849999937229,0.7500512999831699,1.15081,-0.06744461706748403,-0.13154091981246888,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,654.0272389303068,,,,,0,129,129,42,trial,,,,,,green,0.6540272389303068,0.65,-0.033,-0.03333333333333333,0.5876972389303068,0.5916666666666667,trial_list_0.8_green.csv,2.2996847000031266,0.9969281999801751,4e-05,4e-05,0.03325,0.6497928000171669,0.6833673000219278,0.591457900009118,0.6247789000044577,1.9998254000092857,2.0332414000004064,2.2996847000031266,2.2996847000031266,2.4993818000075407,2.3077971000166144,0.008112400013487786,2.9413406000239775,0.6416559000208508,0.633543500007363,0.68353,0.12392430497985293,-0.08058881182738904,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,1376.9710056233566,,,,,0,130,130,437,trial,,,,,,green,1.3769710056233566,1.375,0.3,0.3,1.7103010056233565,1.7083333333333333,trial_list_0.8_green.csv,2.3001160999992862,0.9978675999736879,3e-05,3e-05,0.03337,1.3751012000138871,1.408643500006292,1.7084095999889541,1.741712599992752,2.0001004000077955,2.03358049999224,2.3001160999992862,2.3001160999992862,2.5000723999983165,2.3001160999992862,0.0,2.95842390001053,0.6583078000112437,0.6583078000112437,1.15244,-0.06811933053137179,-0.13119278472708643,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-100,0.8,met,green,red,790.2152269954624,,,,,0,131,131,298,trial,,,,,,green,0.7902152269954624,0.7916666666666666,-0.1,-0.1,0.6568852269954624,0.6583333333333333,trial_list_0.8_green.csv,2.299552999989828,0.9966140000033192,2e-05,2e-05,0.03319,0.7913798999798018,0.8246983999852091,0.6581245999841485,0.6912772999785375,1.9997380999848247,2.0332865999953356,2.299552999989828,2.299552999989828,2.499492699978873,2.299552999989828,0.0,2.8078461999830324,0.5082931999932043,0.5082931999932043,0.61718,0.1379195794948272,-0.053197552090861924,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,514.2951122164527,,,,,0,132,132,293,trial,,,,,,green,0.5142951122164527,0.5166666666666666,0.1,0.1,0.6476251122164528,0.65,trial_list_0.8_green.csv,2.2999819999968167,0.9967818000004627,3e-05,3e-05,0.03333,0.5167087999871001,0.5499860999989323,0.6500098000105936,0.6834098999970593,2.00002089998452,2.033373999991454,2.2999819999968167,2.2999819999968167,2.4998841999913566,2.2999819999968167,0.0,2.841665699990699,0.5416836999938823,0.5416836999938823,0.63194,0.13530508037719657,-0.05953423536596649,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
33,0.8,met,green,red,1255.7975633146625,,,,,0,133,133,150,trial,,,,,,green,1.2557975633146625,1.2583333333333333,0.033,0.03333333333333333,1.3221275633146625,1.325,trial_list_0.8_green.csv,2.3001442000095267,0.996192799997516,3e-05,3e-05,0.03334,1.2583311000198592,1.291624600009527,1.325017700000899,1.358353999996325,1.999871300009545,2.0331876999989618,2.3001442000095267,2.3001442000095267,2.499876599991694,2.3001442000095267,0.0,2.7833395000197925,0.4831953000102658,0.4831953000102658,0.8196,0.07936281941253046,-0.12471300193397643,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,1667.514585312528,,,,,0,134,134,0,trial,,,,,,green,1.667514585312528,1.6666666666666667,-0.033,-0.03333333333333333,1.601184585312528,1.6,trial_list_0.8_green.csv,2.300141199986683,0.9970182999968529,2e-05,2e-05,,1.6666413999919314,1.699953999981517,1.6001499999838416,1.6335991999949329,2.0000093999842647,,2.300141199986683,2.300141199986683,2.5003660999936983,2.300141199986683,0.0,2.8672119999828283,0.5670707999961451,0.5670707999961451,1.22066,-0.09446213387632597,-0.11370442040668867,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.8,met,green,red,403.3398531612008,,,,,0,135,135,307,trial,,,,,,green,0.4033398531612008,0.4,-0.233,-0.23333333333333334,0.1370098531612008,0.13333333333333333,trial_list_0.8_green.csv,2.2996910999936517,0.9973187999858055,4e-05,4e-05,0.03274,0.39959430001908913,0.43282889999682084,0.1333341000135988,0.16662360000191256,1.9998956000199541,2.0331438000139315,2.2996910999936517,2.2996910999936517,2.4999741000065114,2.2996910999936517,0.0,3.0828520999930333,0.7831609999993816,0.7831609999993816,1.06636,-0.030593345246272458,-0.1446230866187425,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-167,0.1999999999999999,unmet,red,green,1582.0363919654667,,,,,0,136,136,409,trial,,,,,,red,1.5820363919654667,1.5833333333333333,-0.167,-0.16666666666666666,1.3817063919654669,1.3833333333333333,trial_list_0.8_green.csv,2.2992909000022337,0.9986651999934111,2e-05,2e-05,,1.5829602000012528,1.6163131000066642,1.382762900000671,1.416073200001847,1.9998729000217281,,2.2992909000022337,2.2992909000022337,2.4994419000286143,2.2992909000022337,0.0,2.8828862000082154,0.5835953000059817,0.5835953000059817,1.54589,-0.14629024512867636,0.02123568074448528,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,620.1563423850985,,,,,0,137,137,350,trial,,,,,,green,0.6201563423850984,0.6166666666666667,0.1,0.1,0.7534863423850985,0.75,trial_list_0.8_green.csv,2.3001030999876093,0.9977336000010837,3e-05,3e-05,0.03363,0.6167814999935217,0.650184199999785,0.7503621999931056,0.7836936000094283,2.0000858000130393,2.0333996000117622,2.3001030999876093,2.3001030999876093,2.5001752999960445,2.3001030999876093,0.0,2.7834429999929853,0.48333990000537597,0.48333990000537597,0.65471,0.13070456909728023,-0.06905147046648766,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,872.4139005084496,,,,,0,138,138,263,trial,,,,,,green,0.8724139005084496,0.875,-0.3,-0.3,0.5390839005084496,0.5416666666666666,trial_list_0.8_green.csv,2.2999549000232946,0.9973105999815743,3e-05,3e-05,0.03331,0.8750703000114299,0.908238900010474,0.5414773000229616,0.5748641999962274,1.9999237000010908,2.03335280000465,2.2999549000232946,2.2999549000232946,2.4999203000043053,2.2999549000232946,0.0,2.908144800021546,0.6081898999982513,0.6081898999982513,0.87783,0.05535444216455284,-0.13706814250270227,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.1999999999999999,unmet,red,green,911.9753132013304,,,,,0,139,139,155,trial,,,,,,red,0.9119753132013304,0.9083333333333333,0.3,0.3,1.2453053132013303,1.2416666666666667,trial_list_0.8_green.csv,2.2999054999963846,0.9979409000079613,4e-05,4e-05,0.03331,0.9083382000098936,0.9416169000032824,1.2418155999912415,1.275388500012923,1.999877900001593,2.033182699989993,2.2999054999963846,2.2999054999963846,2.5000957000011113,2.4084752000053413,0.10856970000895672,2.9751187000074424,0.6752132000110578,0.5666435000021011,1.25909,-0.10746963565173664,-0.10149910033775127,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-167,0.8,met,green,red,1037.777927176072,,,,,0,140,140,131,trial,,,,,,green,1.0377779271760719,1.0416666666666667,-0.167,-0.16666666666666666,0.8374479271760719,0.8333333333333334,trial_list_0.8_green.csv,2.3006652999902144,0.9971770999836735,3e-05,3e-05,,1.0421972000040114,1.0753996999992523,0.8336608999816235,0.8669741000048816,2.0006778999813832,,2.3006652999902144,2.3006652999902144,2.5002699999895412,2.4086530999920797,0.10798780000186525,2.7753369999991264,0.474671700008912,0.36668390000704676,1.13312,-0.06003681338891368,-0.1350828301250558,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.1999999999999999,unmet,red,green,1607.4836818968186,,,,,0,141,141,463,trial,,,,,,red,1.6074836818968186,1.6083333333333334,-0.233,-0.23333333333333334,1.3411536818968186,1.3416666666666666,trial_list_0.8_green.csv,2.2998680000018794,0.9975604999926873,6e-05,6e-05,0.03342,1.6082097000034992,1.641526999999769,1.3414209999900777,1.3748316999990493,1.9999681999906898,2.0332823999924585,2.2998680000018794,2.2998680000018794,2.4999330999853555,2.458168499986641,0.1583004999847617,2.8915179999894463,0.5916499999875668,0.43334950000280514,0.71662,0.11489506451726932,-0.09301029032350372,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,968.0143209648666,,,,,0,142,142,208,trial,,,,,,green,0.9680143209648665,0.9666666666666667,-0.033,-0.03333333333333333,0.9016843209648665,0.9,trial_list_0.8_green.csv,2.3002294000179972,0.9967389999947045,4e-05,4e-05,0.03343,0.9665824999974575,0.999918899993645,0.8998183000076097,0.9331534999946598,1.9997412000084296,2.0329369000100996,2.3002294000179972,2.3002294000179972,2.49981249999837,2.3082352000055835,0.008005799987586215,3.3329696000146214,1.0327401999966241,1.024734400009038,1.67255,-0.1266304679452028,0.07626607728517895,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-100,0.8,met,green,red,1356.9657728074317,,,,,0,143,143,189,trial,,,,,,green,1.3569657728074316,1.3583333333333334,-0.1,-0.1,1.2236357728074319,1.225,trial_list_0.8_green.csv,2.2997347000055015,0.9975263999949675,3e-05,3e-05,,1.3581260000064503,1.3912818999961019,1.224714000010863,1.25799189999816,1.9995120000094175,,2.2997347000055015,2.2997347000055015,2.499675800005207,2.2997347000055015,0.0,3.0499451000068802,0.7502104000013787,0.7502104000013787,1.40264,-0.1409619361442788,-0.04451429562450909,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,379.6354799195794,,,,,0,144,144,414,trial,,,,,,green,0.37963547991957936,0.3833333333333333,0.233,0.23333333333333334,0.6459654799195795,0.65,trial_list_0.8_green.csv,2.2999686999828555,0.9977179999987129,4e-05,4e-05,,0.3833546999958344,0.4168796000012662,0.6501427999755833,0.6835095999995247,2.000016299978597,,2.2999686999828555,2.2999686999828555,2.4997723999840673,2.383280099980766,0.08331139999791048,2.841512499988312,0.5415438000054564,0.45823240000754595,0.67055,0.1271067458819446,-0.07546963036740462,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-233,0.1999999999999999,unmet,red,green,1754.4258983679606,,,,,0,145,145,351,trial,,,,,,red,1.7544258983679606,1.7583333333333333,-0.233,-0.23333333333333334,1.4880958983679606,1.4916666666666667,trial_list_0.8_green.csv,2.299899199977517,0.9969255999894813,2e-05,2e-05,,1.7583290999755263,1.7922202999761794,1.4919063999841455,1.5250896999787074,1.9998840999905951,,2.299899199977517,2.299899199977517,2.499467799992999,2.299899199977517,0.0,2.891066599986516,0.5911674000089988,0.5911674000089988,1.80528,-0.08489239673066344,0.12101682087137129,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
33,0.8,met,green,red,444.7101100354956,,,,,0,146,146,397,trial,,,,,,green,0.4447101100354956,0.44166666666666665,0.033,0.03333333333333333,0.5110401100354955,0.5083333333333333,trial_list_0.8_green.csv,2.299270300019998,0.9981855999794789,4e-05,4e-05,0.03302,0.4413133000198286,0.4747862000076566,0.5081522999971639,0.5413411000045016,1.9995058000204153,2.0328665999986697,2.299270300019998,2.299270300019998,2.499448400019901,2.299270300019998,0.0,2.958031400019536,0.6587610999995377,0.6587610999995377,0.49293,0.14778702336594468,0.0032841560747987704,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,649.3362313288164,,,,,0,147,147,146,trial,,,,,,green,0.6493362313288165,0.65,-0.033,-0.03333333333333333,0.5830062313288163,0.5833333333333334,trial_list_0.8_green.csv,2.299544399982551,0.9964893000142183,4e-05,4e-05,,0.6502311999793164,0.6833322999882512,0.583387099992251,0.616917299979832,1.9996917999815196,,2.299544399982551,2.299544399982551,2.5000967999803834,2.299544399982551,0.0,2.866558799985796,0.5670144000032451,0.5670144000032451,0.77939,0.09444458848106699,-0.11371899429352965,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1837.3735951203448,,,,,0,148,148,70,trial,,,,,,green,1.837373595120345,1.8333333333333333,-0.3,-0.3,1.5040435951203448,1.5,trial_list_0.8_green.csv,2.300094599981094,0.9934827999968547,3e-05,3e-05,0.03334,1.8334730000060517,1.8666786999965552,1.4999919999972917,1.5333529000054114,1.9999288999824785,2.0332884999806993,2.300094599981094,2.300094599981094,2.5000277999788523,2.633283000002848,0.3331884000217542,3.107963699992979,0.8078691000118852,0.47468069999013096,1.32539,-0.12613511523030946,-0.07708257041852246,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.8,met,green,red,376.9413284537205,,,,,0,149,149,301,trial,,,,,,green,0.37694132845372047,0.375,0.3,0.3,0.7102713284537204,0.7083333333333334,trial_list_0.8_green.csv,2.299943499994697,0.996072500012815,4e-05,4e-05,0.03326,0.37469850000343286,0.4080854000058025,0.7082178000127897,0.7416595999966376,1.9999825000122655,2.033193500014022,2.299943499994697,2.299943499994697,2.499877499998547,2.299943499994697,0.0,3.3498226000228897,1.0498791000281926,1.0498791000281926,1.33475,-0.12834674835520357,-0.07334099906011632,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,325.1429486437742,0,0,0,0,0,150,150,235,fam,0.5566616000141948,0.5566616000141948,270.0,2.5565949000010733,2.5565949000010733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,325.1429486437742,1,0,1,0,0,150,150,235,fam,0.49810329999309033,0.49810329999309033,270.0,2.498282199987443,2.498282199987443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,325.1429486437742,2,0,2,0,0,150,150,235,fam,0.49721479997970164,0.49721479997970164,270.0,2.497280099982163,2.497280099982163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,325.1429486437742,3,0,3,0,0,150,150,235,fam,0.49709590000566095,0.49709590000566095,270.0,2.496871600014856,2.496871600014856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,325.1429486437742,,,,,0,150,150,235,trial,,,,,,green,0.32514294864377424,0.325,0.233,0.23333333333333334,0.5914729486437742,0.5916666666666667,trial_list_0.8_green.csv,2.2998123000143096,0.9983584999863524,7e-05,7e-05,0.03326,0.3247345999989193,0.35838660001172684,0.5913151999993715,0.6248094000038691,1.9999883999989834,2.0332377000013366,2.2998123000143096,2.2998123000143096,2.499699400010286,2.2998123000143096,0.0,2.9165047999995295,0.6166924999852199,0.6166924999852199,0.42299,0.1435188385522975,0.03541373938303445,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-100,0.8,met,green,red,339.8717789246724,,,,,0,151,151,241,trial,,,,,,green,0.3398717789246724,0.3416666666666667,-0.1,-0.1,0.20654177892467243,0.20833333333333334,trial_list_0.8_green.csv,2.299981799995294,0.9951748999883421,4e-05,4e-05,,0.34170910000102594,0.374968699994497,0.20832919998792931,0.24163939998834394,2.0001325999910478,,2.299981799995294,2.299981799995294,2.499890699982643,2.3832700999919325,0.08328829999663867,3.149764799978584,0.8497829999832902,0.7664946999866515,0.54761,0.14617332220493728,-0.02202611704457959,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
167,0.8,met,green,red,1063.5056971268068,,,,,0,152,152,340,trial,,,,,,green,1.0635056971268069,1.0666666666666667,0.167,0.16666666666666666,1.2638356971268068,1.2666666666666666,trial_list_0.8_green.csv,2.3004666000197176,0.9976858999871183,4e-05,4e-05,,1.0666765000205487,1.099925800022902,1.266766100015957,1.2999713000026532,2.000178899994353,,2.3004666000197176,2.3004666000197176,2.499725400004536,2.308408500015503,0.007941899995785207,2.7998083000129554,0.49934169999323785,0.49139979999745265,1.08318,-0.038191939108515274,-0.14280464188401365,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,705.5168423423949,,,,,0,153,153,478,trial,,,,,,green,0.7055168423423949,0.7083333333333334,-0.3,-0.3,0.37218684234239485,0.375,trial_list_0.8_green.csv,2.299865500011947,0.9971096999943256,0.0001,0.0001,,0.708204199996544,0.7413624000037089,0.37457960000028834,0.4080522000149358,1.9996585000189953,,2.299865500011947,2.299865500011947,2.4996237000159454,2.299865500011947,0.0,2.9081407000194304,0.6082752000074834,0.6082752000074834,0.62459,0.1366441989316819,-0.05639284400355127,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,256.2497607782552,,,,,0,154,154,407,trial,,,,,,green,0.25624976077825523,0.2583333333333333,0.1,0.1,0.3895797607782552,0.39166666666666666,trial_list_0.8_green.csv,2.299681700009387,0.9977247999922838,4e-05,4e-05,0.03313,0.2581223000015598,0.29140069999266416,0.39147289999527857,0.424702399992384,1.9996133999957237,2.0330106999899726,2.299681700009387,2.299681700009387,2.499600900016958,2.299681700009387,0.0,2.8411303000175394,0.5414486000081524,0.5414486000081524,0.39231,0.13944374815435853,0.049063541017274295,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
100,0.8,met,green,red,1271.4588733589412,,,,,0,155,155,83,trial,,,,,,green,1.2714588733589411,1.275,0.1,0.1,1.404788873358941,1.4083333333333332,trial_list_0.8_green.csv,2.2999076999840327,0.9982689000025857,3e-05,3e-05,,1.2747135999961756,1.308096900000237,1.4082237999828067,1.4416836999880616,2.000231599988183,,2.2999076999840327,2.2999076999840327,2.4997424999892246,2.2999076999840327,0.0,2.9831394999928307,0.683231800008798,0.683231800008798,1.39871,-0.14040199782530682,-0.04625006987186577,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
233,0.8,met,green,red,402.8306160290907,,,,,0,156,156,113,trial,,,,,,green,0.4028306160290907,0.4,0.233,0.23333333333333334,0.6691606160290907,0.6666666666666666,trial_list_0.8_green.csv,2.2997842999757268,0.9969525999913458,2e-05,2e-05,0.03329,0.39970849998644553,0.43304449997958727,0.6664913999848068,0.6997977999853902,1.9997397999977693,2.0330213999841362,2.2997842999757268,2.2997842999757268,2.499814399983734,2.2997842999757268,0.0,2.8580918999796268,0.5583076000039,0.5583076000039,0.67355,0.12639050599439988,-0.0766630937998819,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-33,0.8,met,green,red,988.5474855024062,,,,,0,157,157,188,trial,,,,,,green,0.9885474855024061,0.9916666666666667,-0.033,-0.03333333333333333,0.9222174855024061,0.9249999999999999,trial_list_0.8_green.csv,2.299964199977694,0.9971301000041422,7e-05,7e-05,,0.9912467999965884,1.024656599998707,0.9243999999889638,0.9576955999946222,1.9998801999900024,,2.299964199977694,2.299964199977694,2.4997020000009798,2.441256299993256,0.14129210001556203,3.091157099988777,0.7911929000110831,0.6499007999955211,0.9248,0.03459865982661741,-0.14371751004902616,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
-300,0.8,met,green,red,1045.5228234031524,,,,,0,158,158,433,trial,,,,,,green,1.0455228234031524,1.0416666666666667,-0.3,-0.3,0.7121928234031524,0.7083333333333334,trial_list_0.8_green.csv,2.299988399987342,0.9978319999936502,3e-05,3e-05,0.03306,1.0414643000112846,1.0748289999901317,0.7082780000055209,0.7413712999841664,1.9998182999843266,2.0332105999987107,2.299988399987342,2.299988399987342,2.4996542999870144,2.4996542999870144,0.19966589999967255,3.066266599984374,0.7662781999970321,0.5666122999973595,1.17717,-0.07809543897325764,-0.12551052692130696,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
167,0.8,met,green,red,1046.8120323907635,,,,,0,159,159,392,trial,,,,,,green,1.0468120323907635,1.05,0.167,0.16666666666666666,1.2471420323907634,1.25,trial_list_0.8_green.csv,2.300030999991577,0.996572300005937,4e-05,4e-05,,1.0498593999946024,1.0831785000045784,1.249901500006672,1.283239100011997,2.0000966000079643,,2.300030999991577,2.300030999991577,2.5001268000050914,2.300030999991577,0.0,2.799655899987556,0.4996248999959789,0.4996248999959789,1.01843,-0.008555115542623146,-0.1475757431102493,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
167,0.8,met,green,red,1031.7971277759043,,,,,0,160,160,278,trial,,,,,,green,1.0317971277759044,1.0333333333333332,0.167,0.16666666666666666,1.2321271277759043,1.2333333333333334,trial_list_0.8_green.csv,2.299933800008148,0.997300399991218,3e-05,3e-05,,1.0336068000178784,1.0669565999996848,1.2332944000081625,1.2666849000088405,2.000045799999498,,2.299933800008148,2.299933800008148,2.4999549000058323,2.383462199999485,0.08352839999133721,2.7748335000069346,0.4748996999987867,0.39137130000744946,1.01061,-0.00492471512288876,-0.14774145368666275,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
300,0.1999999999999999,unmet,red,green,309.33798045287426,,,,,0,161,161,498,trial,,,,,,red,0.30933798045287425,0.30833333333333335,0.3,0.3,0.6426679804528743,0.6416666666666666,trial_list_0.8_green.csv,2.2998156000103336,0.9973486000089906,4e-05,4e-05,0.03352,0.3081287000095472,0.3415116999822203,0.6414799999911338,0.6752305999980308,1.9997739999962505,2.033300999988569,2.2998156000103336,2.2998156000103336,2.4999391000019386,2.2998156000103336,0.0,2.7250685000035446,0.42525289999321103,0.42525289999321103,0.64207,0.13334279953669137,-0.06380821082123882,None,ahmed_high0_cont,001,2023-04-29_14h47.24.687,expectation_shapes_perceived_time,2022.2.4,119.99587212453673,
