id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,1,0,1,0,0,-1,-1,0,fam,0.49853960001200903,0.49853960001200903,270.0,2.49860200000694,2.49860200000694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,,,,,,,,,2,0,2,0,0,-1,-1,0,fam,0.49865829999907874,0.49865829999907874,270.0,2.4987484000012046,2.4987484000012046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,,,,,,,,,3,0,3,0,0,-1,-1,0,fam,0.4982949999975972,0.4982949999975972,270.0,2.498236100000213,2.498236100000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,-500,0.5,none,46,red,green,no_Expectation,,,,,,0,0,0,4,train_doubleStim,,,,,,red,1.1840950705363686,1.1833333333333333,2.300205499996082,0.9907848000002559,3e-05,3e-05,0.03324,1.1832808000035584,1.2167211000050884,1.9999452000047313,2.0332877000037115,2.300205499996082,2.300205499996082,2.500225199997658,2.300205499996082,0.0,3.2336786999949254,0.9334731999988435,0.9334731999988435,0.36236,0.13421774268678338,0.061946650470823095,,,,None,,-0.5,-0.5,0.6507650705363687,0.65,training_double_stim.csv,0.6499384000053396,0.6833164999989094,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,500,0.5,none,25,green,red,no_Expectation,,,,,,0,1,1,6,train_doubleStim,,,,,,green,1.1669699126754909,1.1666666666666667,2.3000915000011446,0.9976059000036912,5e-05,5e-05,,1.1663451000058558,1.1996836000034818,2.000067900007707,,2.3000915000011446,2.3000915000011446,2.5001806000072975,2.3000915000011446,0.0,2.9916680000023916,0.691576500001247,0.691576500001247,0.73974,0.10784274981593145,-0.10110257795243571,,,,None,,0.5,0.5,1.7002999126754907,1.7,training_double_stim.csv,1.700177500009886,1.7334205000079237,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,-500,0.5,none,68,red,green,no_Expectation,,,,,,0,2,2,3,train_doubleStim,,,,,,red,0.8299004910019837,0.8333333333333334,2.299484699993627,0.9979197000066051,6e-05,6e-05,0.03319,0.8331742000009399,0.8663521999988006,1.9994530999974813,2.0327931999927387,2.299484699993627,2.299484699993627,2.4998644000006607,2.574840300003416,0.27535560000978876,3.149783100001514,0.8502984000078868,0.574942799998098,0.4616,0.14674939164463396,0.017787805047834417,,,,None,,-0.5,-0.5,0.29657049100198374,0.3,training_double_stim.csv,0.2997536000038963,0.33324500000162516,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,-500,0.5,none,77,green,red,no_Expectation,,,,,,0,3,3,1,train_doubleStim,,,,,,green,0.9233706610481595,0.9249999999999999,2.300169800000731,0.9977455999905942,6e-05,6e-05,0.03334,0.9249541000026511,0.9581900000048336,1.9998287000053097,2.0331163000082597,2.300169800000731,2.300169800000731,2.4999305000092136,2.300169800000731,0.0,3.7230785000137985,1.4229087000130676,1.4229087000130676,0.38414,0.1381392565479771,0.05262447868494365,,,,None,,-0.5,-0.5,0.3900406610481595,0.39166666666666666,training_double_stim.csv,0.3915109000081429,0.4247546000115108,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,-500,0.5,none,23,green,red,no_Expectation,,,,,,0,4,4,2,train_doubleStim,,,,,,green,1.55979278409466,1.5583333333333333,2.300086999995983,0.9988856999989366,3e-05,3e-05,0.03359,1.5584024999989197,1.5918171999946935,1.999996699989424,2.03355969999393,2.300086999995983,2.300086999995983,2.5000959999888437,2.366640299995197,0.06655329999921378,2.86654639999324,0.5664593999972567,0.4999060999980429,0.29985,0.11955020622893084,0.08694560453013153,,,,None,,-0.5,-0.5,1.02646278409466,1.025,training_double_stim.csv,1.025015399995027,1.0586311999941245,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,-500,0.5,none,59,green,red,no_Expectation,,,,,,0,5,5,0,train_doubleStim,,,,,,green,1.1875285265072795,1.1833333333333333,2.3000608000002103,0.9979672999907052,6e-05,6e-05,0.0333,1.1834273000131361,1.2168358000053558,1.9999911000049906,2.0335078000061912,2.3000608000002103,2.3000608000002103,2.500014100005501,2.3000608000002103,0.0,4.149871100002201,1.849810300001991,1.849810300001991,0.97556,0.011337545630361491,-0.1473880931946994,,,,None,,-0.5,-0.5,0.6541985265072793,0.65,training_double_stim.csv,0.6500559000123758,0.6835533000121359,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,500,0.5,none,88,red,green,no_Expectation,,,,,,0,6,6,9,train_doubleStim,,,,,,red,0.310958076638904,0.30833333333333335,2.299848700000439,0.9979977000039071,3e-05,3e-05,0.03313,0.3082213000016054,0.34146290000353474,1.9997495999996318,2.0331552999996347,2.299848700000439,2.299848700000439,2.4997918000008212,2.299848700000439,0.0,3.8165656000055606,1.5167169000051217,1.5167169000051217,0.75,0.10452700597570448,-0.10452700597570448,,,,None,,0.5,0.5,0.844288076638904,0.8416666666666667,training_double_stim.csv,0.8415101999999024,0.8749249999964377,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,500,0.5,none,98,red,green,no_Expectation,,,,,,0,7,7,5,train_doubleStim,,,,,,red,0.35416712682677925,0.35,2.2995854999899166,0.9979422000033082,7e-05,7e-05,,0.35001319998991676,0.3834989999886602,1.999811999994563,,2.2995854999899166,2.2995854999899166,2.4998845999944024,2.31635149999056,0.016766000000643544,2.966315699988627,0.6667301999987103,0.6499641999980668,0.247,0.10353629490155976,0.10550841480444662,,,,None,,0.5,0.5,0.8874971268267793,0.8833333333333333,training_double_stim.csv,0.8836142999934964,0.916690899990499,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,500,0.5,none,33,green,red,no_Expectation,,,,,,0,8,8,7,train_doubleStim,,,,,,green,0.5284012761656663,0.525,2.2998940000106813,0.9979036999866366,6e-05,6e-05,0.03322,0.5245805000013206,0.5578854000050342,1.9998297999991337,2.033198300006916,2.2998940000106813,2.2998940000106813,2.5000047000066843,2.2998940000106813,0.0,5.616180000011809,3.316286000001128,3.316286000001128,0.70986,0.11684192696238889,-0.09055249339585139,,,,None,,0.5,0.5,1.0617312761656663,1.0583333333333333,training_double_stim.csv,1.0583626000006916,1.0917099000071175,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
1,500,0.5,none,60,red,green,no_Expectation,,,,,,0,9,9,8,train_doubleStim,,,,,,red,1.2049347055716917,1.2083333333333333,2.2994844999921042,0.9912555000046268,0.00016,0.00016,0.03328,1.2077666999975918,1.2412277999974322,1.9993706999957794,2.0328739999968093,2.2994844999921042,2.2994844999921042,2.4994720999966376,2.6998694999929285,0.4003850000008242,3.283410299991374,0.9839257999992697,0.5835407999984454,0.70483,0.11825880758807587,-0.0886941056910569,,,,None,,0.5,0.5,1.7382647055716915,1.7416666666666667,training_double_stim.csv,1.741078999999445,1.774454300000798,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,,,,,,,,,0,0,0,0,0,-1,-1,0,fam,0.564265199995134,0.564265199995134,270.0,2.5637974999990547,2.5637974999990547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,,,,,,,,,1,0,1,0,0,-1,-1,0,fam,0.49721830000635237,0.49721830000635237,270.0,2.497167100009392,2.497167100009392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,,,,,,,,,2,0,2,0,0,-1,-1,0,fam,0.4974942999979248,0.4974942999979248,270.0,2.497467199995299,2.497467199995299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,,,,,,,,,3,0,3,0,0,-1,-1,0,fam,0.49711959999694955,0.49711959999694955,270.0,2.4968743000063114,2.4968743000063114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,167,0.1999999999999999,unmet,,red,green,,1215.8935190491177,,,,,0,0,0,159,trial,,,,,,red,1.2158935190491176,1.2166666666666666,2.301811400000588,0.9986031000007642,9e-05,9e-05,0.03326,1.2165795000037178,1.2499057999957586,2.00015120000171,2.033812699999544,2.301811400000588,2.301811400000588,2.500088400003733,2.4751955999963684,0.17338419999578036,3.12490959999559,0.8230981999950018,0.6497139999992214,1.17325,-0.07654340929054673,-0.12646302404525114,,,,None,,0.167,0.16666666666666666,1.4162235190491177,1.4166666666666667,trial_list_0.8_green.csv,1.4166751000011573,1.449981600002502,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,100,0.8,met,,green,red,,368.4798186352342,,,,,0,1,1,352,trial,,,,,,green,0.3684798186352342,0.36666666666666664,2.308045300000231,0.9953963000007207,0.00015,0.00015,0.03303,0.36654149999958463,0.39979379999567755,1.999660200002836,2.0329012000001967,2.308045300000231,2.308045300000231,2.530109300001641,2.32486809999682,0.01682279999658931,3.019155000001774,0.7111097000015434,0.6942869000049541,0.31094,0.12250759556702182,0.08272653132385606,,,,None,,0.1,0.1,0.5018098186352342,0.5,trial_list_0.8_green.csv,0.49964559999352787,0.5330955999961589,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-167,0.8,met,,green,red,,1404.5972968748013,,,,,0,2,2,476,trial,,,,,,green,1.4045972968748013,1.4,2.2998271000105888,0.9923334999912186,6e-05,6e-05,,1.3997700000036275,1.4330808000086108,1.999929500001599,,2.2998271000105888,2.2998271000105888,2.4999620000016876,2.2998271000105888,0.0,2.8746028000023216,0.5747756999917328,0.5747756999917328,1.0696,-0.032067421588962086,-0.14430339715032942,,,,None,,-0.167,-0.16666666666666666,1.2042672968748014,1.2,trial_list_0.8_green.csv,1.1997507000050973,1.2332831000094302,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,100,0.8,met,,green,red,,917.3604580690048,,,,,0,3,3,223,trial,,,,,,green,0.9173604580690048,0.9166666666666666,2.3002696000039577,0.9979744000011124,3e-05,3e-05,0.03309,0.9168383000069298,0.9502943999978015,2.0003566999948816,2.034055099997204,2.3002696000039577,2.3002696000039577,2.5172741999995196,2.3002696000039577,0.0,2.8806360000016866,0.5803663999977289,0.5803663999977289,0.40194,0.14086483308038183,0.044820628707394214,,,,None,,0.1,0.1,1.0506904580690049,1.05,trial_list_0.8_green.csv,1.0502768000005744,1.083654200003366,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-33,0.8,met,,green,red,,442.890573985721,,,,,0,4,4,362,trial,,,,,,green,0.442890573985721,0.44166666666666665,2.29994810000062,0.9917254000029061,6e-05,6e-05,,0.44163689999550115,0.47510999999940395,1.9999853999906918,,2.29994810000062,2.29994810000062,2.5001475000026403,2.883677499994519,0.5837293999938993,3.358480299997609,1.0585321999969892,0.47480280000308994,0.8196,0.07936281941253046,-0.12471300193397643,,,,None,,-0.033,-0.03333333333333333,0.376560573985721,0.375,trial_list_0.8_green.csv,0.37505919999966864,0.40852430000086315,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-167,0.8,met,,green,red,,1833.2179602575509,,,,,0,5,5,450,trial,,,,,,green,1.833217960257551,1.8333333333333333,2.29979099999764,0.9974994999938644,3e-05,3e-05,0.03334,1.8335551000054693,1.8666378000052646,2.0001044000091497,2.033366000003298,2.29979099999764,2.29979099999764,2.499708200004534,2.29979099999764,0.0,2.841551600009552,0.5417606000119122,0.5417606000119122,0.6804,0.12471300193397641,-0.07936281941253043,,,,None,,-0.167,-0.16666666666666666,1.632887960257551,1.6333333333333333,trial_list_0.8_green.csv,1.6333772000070894,1.6667353000084404,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-300,0.1999999999999999,unmet,,red,green,,470.7552089788835,,,,,0,6,6,282,trial,,,,,,red,0.4707552089788835,0.4666666666666667,2.299961600001552,0.9980157999962103,0.00019,0.00019,,0.4665703999926336,0.5000959999888437,2.000062799997977,,2.299961600001552,2.299961600001552,2.500104199993075,2.299961600001552,0.0,4.050092399993446,1.7501307999918936,1.7501307999918936,1.0227,-0.010531988969672789,-0.147447845575419,,,,None,,-0.3,-0.3,0.13742520897888352,0.13333333333333333,trial_list_0.8_green.csv,0.13329009999870323,0.16663700000208337,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,300,0.1999999999999999,unmet,,red,green,,992.2983237257596,,,,,0,7,7,167,trial,,,,,,red,0.9922983237257595,0.9916666666666667,2.3002581000037026,0.9975899999990361,3e-05,3e-05,,0.991825200006133,1.025014500002726,2.0002272999990964,,2.3002581000037026,2.3002581000037026,2.500090800007456,2.3002581000037026,0.0,3.7165678000019398,1.4163096999982372,1.4163096999982372,0.64549,0.13264942122827478,-0.06523742027620072,,,,None,,0.3,0.3,1.3256283237257593,1.325,trial_list_0.8_green.csv,1.325086900003953,1.3583854000025894,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-33,0.1999999999999999,unmet,,red,green,,1298.5548988997627,,,,,0,8,8,115,trial,,,,,,red,1.2985548988997628,1.3,2.2998040999955265,0.9964233000064269,3e-05,3e-05,0.03319,1.2999668999982532,1.333065799990436,1.9998663000005763,2.0331027999927755,2.2998040999955265,2.2998040999955265,2.499907199991867,2.2998040999955265,0.0,2.8163907999987714,0.5165867000032449,0.5165867000032449,0.72459,0.1125296459023166,-0.09585858725012156,,,,None,,-0.033,-0.03333333333333333,1.2322248988997628,1.2333333333333334,trial_list_0.8_green.csv,1.233111599998665,1.266399200001615,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-100,0.1999999999999999,unmet,,red,green,,1121.7655897607378,,,,,0,9,9,207,trial,,,,,,red,1.121765589760738,1.125,2.300790599998436,0.9955541999952402,5e-05,5e-05,0.03332,1.1258688999951119,1.1592903999990085,2.0011470000026748,2.0341964999970514,2.300790599998436,2.300790599998436,2.500748400008888,2.300790599998436,0.0,3.616806000005454,1.3160154000070179,1.3160154000070179,1.48822,-0.14772222580791766,-0.005471193548441396,,,,None,,-0.1,-0.1,0.9884355897607378,0.9916666666666667,trial_list_0.8_green.csv,0.9924214000056963,1.0258360000007087,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,33,0.8,met,,green,red,,1532.8942421869897,,,,,0,10,10,58,trial,,,,,,green,1.5328942421869898,1.5333333333333332,2.300270499996259,0.9956798000057461,9e-05,9e-05,,1.5336582000018097,1.5666774999990594,2.000159999995958,,2.300270499996259,2.300270499996259,2.500035899996874,2.3999800000019604,0.09970950000570156,3.041625700003351,0.7413552000070922,0.6416457000013907,0.60072,0.14048435553009817,-0.04599930225321798,,,,None,,0.033,0.03333333333333333,1.5992242421869896,1.6,trial_list_0.8_green.csv,1.6002408000058495,1.633394699994824,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-167,0.1999999999999999,unmet,,red,green,,886.3757250680645,,,,,0,11,11,209,trial,,,,,,red,0.8863757250680645,0.8833333333333333,2.3067554000008386,0.9979299999977229,6e-05,6e-05,,0.8831214999954682,0.9165083999978378,2.00021199999901,,2.3067554000008386,2.3067554000008386,2.5001857000024756,2.7066825999936555,0.3999271999928169,3.327197199992952,1.0204417999921134,0.6205145999992965,0.25964,0.10764507852687052,0.10131301508411346,,,,None,,-0.167,-0.16666666666666666,0.6860457250680645,0.6833333333333333,trial_list_0.8_green.csv,0.6830540999944787,0.7166141999914544,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-233,0.1999999999999999,unmet,,red,green,,1560.0267578996636,,,,,0,12,12,9,trial,,,,,,red,1.5600267578996636,1.5583333333333333,2.3000565000111237,0.9937404999946011,6e-05,6e-05,0.03346,1.558400599999004,1.5919863000017358,1.9996198000008008,2.032980400006636,2.3000565000111237,2.3000565000111237,2.5000763999996707,3.4416323000041302,1.1415757999930065,3.958206600000267,1.6581500999891432,0.5165742999961367,0.91809,0.03762009263995751,-0.1429563520318385,,,,None,,-0.233,-0.23333333333333334,1.2936967578996637,1.2916666666666667,trial_list_0.8_green.csv,1.2915601999993669,1.3249625000025844,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-33,0.8,met,,green,red,,464.8173949688779,,,,,0,13,13,57,trial,,,,,,green,0.4648173949688779,0.4666666666666667,2.299891300004674,0.9979733000072883,3e-05,3e-05,0.03324,0.4665164000034565,0.4999199000012595,1.9995723000029102,2.032891299997573,2.299891300004674,2.299891300004674,2.5001833999995142,2.299891300004674,0.0,3.283058999993955,0.9831676999892807,0.9831676999892807,0.17682,0.07795662900014806,0.1255967911669052,,,,None,,-0.033,-0.03333333333333333,0.3984873949688779,0.4,trial_list_0.8_green.csv,0.39995180000551045,0.4333033000002615,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-167,0.8,met,,green,red,,1808.6028053574264,,,,,0,14,14,448,trial,,,,,,green,1.8086028053574263,1.8083333333333333,2.3001332999992883,0.9978165999928024,4e-05,4e-05,0.03349,1.808378999994602,1.841673599992646,2.000052199990023,2.033391999997548,2.3001332999992883,2.3001332999992883,2.499727399990661,2.3001332999992883,0.0,3.2833253999997396,0.9831921000004513,0.9831921000004513,1.20182,-0.087569235375043,-0.1190941601100585,,,,None,,-0.167,-0.16666666666666666,1.6082728053574264,1.6083333333333334,trial_list_0.8_green.csv,1.6086603000003379,1.6416745999886189,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-300,0.1999999999999999,unmet,,red,green,,1529.9918865461473,,,,,0,15,15,286,trial,,,,,,red,1.5299918865461473,1.5333333333333332,2.3000849000090966,0.996228499992867,3e-05,3e-05,,1.5332075000042096,1.5667088000045624,2.0001336999994237,,2.3000849000090966,2.3000849000090966,2.4999856000067666,2.6169227000063984,0.31683779999730177,3.100058000010904,0.7999731000018073,0.48313530000450555,1.26026,-0.10784274981593145,-0.10110257795243571,,,,None,,-0.3,-0.3,1.1966618865461474,1.2,trial_list_0.8_green.csv,1.1998700000112876,1.2334624000068288,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,233,0.8,met,,green,red,,365.8081071517896,,,,,0,16,16,102,trial,,,,,,green,0.36580810715178963,0.36666666666666664,2.3001489999878686,0.9975632999994559,6e-05,6e-05,,0.36662639999121893,0.39983829999982845,1.9998973999900045,,2.3001489999878686,2.3001489999878686,2.4998233999940567,2.6915253999904962,0.39137640000262763,3.2416289999964647,0.9414800000085961,0.5501036000059685,0.68717,0.1229965945771262,-0.08199772971808414,,,,None,,0.233,0.23333333333333334,0.6321381071517896,0.6333333333333333,trial_list_0.8_green.csv,0.6332628999953158,0.6665291999961482,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
,-233,0.8,met,,green,red,,1596.822850227017,,,,,0,17,17,355,trial,,,,,,green,1.596822850227017,1.6,2.308984999996028,0.9973576000047615,3e-05,3e-05,0.03333,1.6006405999942217,1.6341356999910204,2.000719499992556,2.033996800004388,2.308984999996028,2.308984999996028,2.5469099000038113,2.308984999996028,0.0,2.985077799996361,0.6760928000003332,0.6760928000003332,1.17174,-0.07594285798985248,-0.12682457284305365,,,,None,,-0.233,-0.23333333333333334,1.330492850227017,1.3333333333333333,trial_list_0.8_green.csv,1.3340972000005422,1.3674518000043463,p7_high_01,001,2023-05-03_11h30.45.717,expectation_shapes_perceived_time,2022.2.4,119.95484897920988,
