id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,target.started,target.stopped,audCueEnd.started,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,audCueStart.stopped,audCueEnd.stopped,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,167,0.8,met,,red,green,,1519.0878369210984,0,0,0,0,0,100,100,477,fam,0.5405778999993345,0.5405778999993345,270.0,2.5404873000006774,2.5404873000006774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,1519.0878369210984,1,0,1,0,0,100,100,477,fam,0.49825630000123056,0.49825630000123056,270.0,2.4981302000014693,2.4981302000014693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,1519.0878369210984,2,0,2,0,0,100,100,477,fam,0.49811680000129854,0.49811680000129854,270.0,2.498311899998953,2.498311899998953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,1519.0878369210984,3,0,3,0,0,100,100,477,fam,0.498786399999517,0.498786399999517,270.0,2.4988524000000325,2.4988524000000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,1519.0878369210984,,,,,0,100,100,477,trial,,,,,,red,1.5190878369210985,1.5166666666666666,2.299935600000026,0.9990558999998029,1e-05,1e-05,1.5166300000018964,1.5501011999986076,2.000037199999497,2.299935600000026,2.299935600000026,2.499994900001184,2.3665794000007736,0.06664380000074743,3.499861399999645,1.199925799999619,1.1332819999988715,0.28685,0.1159004053690722,0.09175448758384883,,,,None,,0.03334,2.0334847000012815,0.167,0.16666666666666666,1.7194178369210984,1.7166666666666666,trial_list_0.8_red.csv,1.7167885999988357,1.7499518000004173,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,33,0.1999999999999999,unmet,,green,red,,607.4854579705813,,,,,0,101,101,106,trial,,,,,,green,0.6074854579705813,0.6083333333333333,2.299923200000194,0.9990584000006493,1e-05,1e-05,0.6082291999991867,0.6415773999979137,1.9997280999996292,2.299923200000194,2.299923200000194,2.499928999997792,2.7330927999973937,0.43316959999719984,3.1748263999979827,0.8749031999977888,0.4417336000005889,0.46896,0.14712121487270596,0.01439229275928645,,,,None,,0.03313,2.0330728000008094,0.033,0.03333333333333333,0.6738154579705813,0.675,trial_list_0.8_red.csv,0.6747481999991578,0.7080468999993172,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1183.9166331398171,,,,,0,102,102,348,trial,,,,,,red,1.1839166331398172,1.1833333333333333,2.300138999999035,0.9966784999996889,1e-05,1e-05,1.1833317999989958,1.2169437000011385,2.000243999998929,2.300138999999035,2.300138999999035,2.499961000001349,2.6584159999983967,0.3582769999993616,3.5085638999989897,1.2084248999999545,0.8501479000005929,0.81169,0.08243963015815839,-0.12270084488656134,,,,None,,,,0.233,0.23333333333333334,1.450246633139817,1.45,trial_list_0.8_red.csv,1.4500044000014896,1.4834255999994639,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,258.2940945987765,,,,,0,103,103,253,trial,,,,,,red,0.2582940945987765,0.2583333333333333,2.3001240999983565,0.9984616000001552,1e-05,1e-05,0.25869299999976647,0.29168789999675937,2.0000015999976313,2.3001240999983565,2.3001240999983565,2.5000697999967088,2.7170298999990337,0.4169058000006771,3.2337123999968753,0.9335882999985188,0.5166824999978417,0.24745,0.10368747198188173,0.10535985056223465,,,,None,,,,0.167,0.16666666666666666,0.45862409459877646,0.4583333333333333,trial_list_0.8_red.csv,0.4587522000001627,0.49213549999694806,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,703.7157023538565,,,,,0,104,104,390,trial,,,,,,red,0.7037157023538565,0.7,2.300153499996668,0.9963439999992261,2e-05,2e-05,0.7003475999990769,0.7336952999976347,2.000317799996992,2.300153499996668,2.300153499996668,2.5004645999979402,2.62498499999856,0.324831500001892,3.091833799997403,0.7916803000007349,0.4668487999988429,0.4857,0.14767443745979614,0.006637053368979601,,,,None,,0.03332,2.0333726999997452,0.1,0.1,0.8370457023538566,0.8333333333333334,trial_list_0.8_red.csv,0.833728899997368,0.8674463999996078,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,1276.554182611059,,,,,0,105,105,427,trial,,,,,,red,1.2765541826110591,1.275,2.2995795999995607,0.9988061999974889,1e-05,1e-05,1.274550400001317,1.3078701999984332,1.999881899999309,2.2995795999995607,2.2995795999995607,2.4998591000003216,2.2995795999995607,0.0,3.358106700001372,1.058527100001811,1.058527100001811,0.77646,0.09548544905819836,-0.1128464397960526,,,,None,,0.0334,2.033154299999296,0.1,0.1,1.409884182611059,1.4083333333333332,trial_list_0.8_red.csv,1.408073599999625,1.441257399997994,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,33,0.8,met,,red,green,,886.4747297849287,,,,,0,106,106,8,trial,,,,,,red,0.8864747297849287,0.8833333333333333,2.308319499999925,0.9988058999988425,2e-05,2e-05,0.8831601999991108,0.916408400000364,2.000462100000732,2.308319499999925,2.308319499999925,2.508621100001619,2.433107100001507,0.12478760000158218,3.250076500000432,0.9417570000005071,0.8169693999989249,0.19314,0.08429113481289767,0.12143638066264917,,,,None,,0.03332,2.0338712000011583,0.033,0.03333333333333333,0.9528047297849288,0.95,trial_list_0.8_red.csv,0.9502791000013531,0.9835923999999068,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-167,0.8,met,,red,green,,973.9507738367718,,,,,0,107,107,175,trial,,,,,,red,0.9739507738367718,0.975,2.2998367000000144,0.9963352000013401,4e-05,4e-05,0.9748364000006404,1.008434600000328,2.000036100002035,2.2998367000000144,2.2998367000000144,2.4998335000018415,2.2998367000000144,0.0,3.1337267000017164,0.833890000001702,0.833890000001702,0.51123,0.14773152540695395,-0.005214053837892493,,,,None,,0.03337,2.033203400002094,-0.167,-0.16666666666666666,0.7736207738367717,0.775,trial_list_0.8_red.csv,0.7752534999999625,0.8085283000000345,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,636.2940304124652,,,,,0,108,108,324,trial,,,,,,red,0.6362940304124652,0.6333333333333333,2.299960700001975,0.9965264999991632,1e-05,1e-05,0.6334681000007549,0.6665653999989445,1.9998663000005763,2.299960700001975,2.299960700001975,2.499913800002105,2.299960700001975,0.0,3.1581751000012446,0.8582143999992695,0.8582143999992695,0.84324,0.06989357247238132,-0.13025620324398338,,,,None,,0.03359,2.0334917000000132,0.167,0.16666666666666666,0.8366240304124652,0.8333333333333334,trial_list_0.8_red.csv,0.8332981000021391,0.8667392999996082,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,833.2374401468576,,,,,0,109,109,321,trial,,,,,,red,0.8332374401468576,0.8333333333333334,2.299715000001015,0.9980340000001888,1e-05,1e-05,0.8331628000014462,0.8666940000002796,1.9997614999992948,2.299715000001015,2.299715000001015,2.500392500001908,2.4503592000000936,0.1506441999990784,4.066421600000467,1.766706599999452,1.6160624000003736,0.20543,0.08891623960039438,0.11809188071927376,,,,None,,0.03312,2.0335056000003533,-0.1,-0.1,0.6999074401468576,0.7,trial_list_0.8_red.csv,0.6998959000011382,0.7331352000001061,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,702.9118900164467,,,,,0,110,110,364,trial,,,,,,red,0.7029118900164467,0.7,2.3000987000013993,0.9984925999997358,1e-05,1e-05,0.6997870000013791,0.7333655000002182,1.9997652000020025,2.3000987000013993,2.3000987000013993,2.4997952000012447,2.3000987000013993,0.0,3.033191500002431,0.7330928000010317,0.7330928000010317,0.5159,0.1476390758393697,-0.007381953791968486,,,,None,,,,0.233,0.23333333333333334,0.9692418900164468,0.9666666666666667,trial_list_0.8_red.csv,0.9664078000023437,1.0003367999997863,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,300,0.1999999999999999,unmet,,green,red,,1016.7533140346604,,,,,0,111,111,340,trial,,,,,,green,1.0167533140346605,1.0166666666666666,2.299981600001047,0.9970251999984612,2e-05,2e-05,1.0168297000018356,1.0501516000003903,2.000054200001614,2.299981600001047,2.299981600001047,2.5000953000017034,2.3500951000023633,0.050113500001316424,3.1419194000009156,0.8419377999998687,0.7918242999985523,0.78783,0.09139694877026074,-0.11618256199609414,,,,None,,0.0333,2.0335079000033147,0.3,0.3,1.3500833140346604,1.35,trial_list_0.8_red.csv,1.3500914000032935,1.383408400000917,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,945.3452964185878,,,,,0,112,112,297,trial,,,,,,red,0.9453452964185879,0.9416666666666667,2.300090900000214,0.9983979999997246,1e-05,1e-05,0.9417380000013509,0.9750467000012577,2.0002796000007947,2.300090900000214,2.300090900000214,2.5004545000010694,2.300090900000214,0.0,3.0752360000005865,0.7751451000003726,0.7751451000003726,0.31183,0.1227373159612982,0.08238532167265221,,,,None,,0.03337,2.0334484000013617,0.1,0.1,1.0786752964185877,1.075,trial_list_0.8_red.csv,1.0750718999988749,1.108410199998616,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.8,met,,red,green,,1762.1108888369918,,,,,0,113,113,112,trial,,,,,,red,1.7621108888369919,1.7583333333333333,2.30014730000039,0.9985278000021935,1e-05,1e-05,1.7582210000000487,1.7915721000026679,1.9999111000033736,2.30014730000039,2.30014730000039,2.500114600003144,2.30014730000039,0.0,3.258369800001674,0.9582225000012841,0.9582225000012841,0.47304,0.14729354543295575,0.012506055744307562,,,,None,,,,-0.233,-0.23333333333333334,1.495780888836992,1.4916666666666667,trial_list_0.8_red.csv,1.4920032000009087,1.52502110000205,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,1651.90900036867,,,,,0,114,114,261,trial,,,,,,red,1.6519090003686698,1.65,2.299655499999062,0.9969178999999713,2e-05,2e-05,1.6497812999987218,1.6833406000005198,1.9996767999982694,2.299655499999062,2.299655499999062,2.499596099998598,2.299655499999062,0.0,3.049774899998738,0.7501193999996758,0.7501193999996758,0.86291,0.061716340569255276,-0.1343238000624968,,,,None,,,,-0.1,-0.1,1.5185790003686699,1.5166666666666666,trial_list_0.8_red.csv,1.5165185000005295,1.5496923999999126,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,33,0.8,met,,red,green,,963.8609215056596,,,,,0,115,115,281,trial,,,,,,red,0.9638609215056596,0.9666666666666667,2.299975399997493,0.9977065000020957,2e-05,2e-05,0.967128699998284,1.0001249999986612,2.000003099998139,2.299975399997493,2.299975399997493,2.500055299999076,2.299975399997493,0.0,3.8168124000003445,1.5168370000028517,1.5168370000028517,0.1967,0.0856458141478911,0.12048478939449088,,,,None,,,,0.033,0.03333333333333333,1.0301909215056597,1.0333333333333332,trial_list_0.8_red.csv,1.0337414999994508,1.0667739999989863,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,1110.9990306622667,,,,,0,116,116,294,trial,,,,,,red,1.1109990306622668,1.1083333333333334,2.299761500002205,0.9988136000029044,2e-05,2e-05,1.1084134000011545,1.1416628000006313,1.9998176000008243,2.299761500002205,2.299761500002205,2.499976200000674,2.299761500002205,0.0,3.2748305999994045,0.9750690999971994,0.9750690999971994,0.48344,0.14762341801369458,0.007688719688213261,,,,None,,0.03309,2.033143900000141,-0.1,-0.1,0.9776690306622666,0.975,trial_list_0.8_red.csv,0.9748390999993717,1.0080898000014713,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-300,0.8,met,,red,green,,772.5740144825425,,,,,0,117,117,299,trial,,,,,,red,0.7725740144825425,0.775,2.307507199999236,0.997318699999596,0.00011,0.00011,0.7829830999980913,0.8156714999968244,2.0073480999999447,2.307507199999236,2.307507199999236,2.5075728999981948,3.0740245999986655,0.7665173999994295,3.9740309999979218,1.6665237999986857,0.9000063999992562,0.78637,0.0919288009533002,-0.11576219379304471,,,,None,,0.03249,,-0.3,-0.3,0.43924401448254247,0.44166666666666665,trial_list_0.8_red.csv,0.4491387999987637,0.4824808999983361,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-233,0.8,met,,red,green,,999.8731445731088,,,,,0,118,118,374,trial,,,,,,red,0.9998731445731088,1.0,2.3005398999994213,0.997964400001365,1e-05,1e-05,1.0003286999999546,1.0336195999989286,1.9999878000016906,2.3005398999994213,2.3005398999994213,2.500404200000048,4.241877799999202,1.9413378999997803,5.558592100001988,3.2580522000025667,1.3167143000027863,0.25776,0.10704461031679283,0.10194724792075507,,,,None,,0.03327,2.033705199999531,-0.233,-0.23333333333333334,0.7335431445731088,0.7333333333333333,trial_list_0.8_red.csv,0.7334845000004862,0.766765000000305,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,592.6262231824602,,,,,0,119,119,480,trial,,,,,,red,0.5926262231824602,0.5916666666666667,2.3002326999994693,0.9976755999996385,1e-05,1e-05,0.5914005999984511,0.6250018999999156,2.000164599998243,2.3002326999994693,2.3002326999994693,2.4997855000001437,2.4086882999981754,0.10845559999870602,3.1414450999982364,0.8412123999987671,0.732756800000061,0.43592,0.1448380745766599,0.029558790729930597,,,,None,,0.03328,2.0331821999971,-0.1,-0.1,0.4592962231824602,0.4583333333333333,trial_list_0.8_red.csv,0.45810720000008587,0.49186619999818504,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-167,0.8,met,,red,green,,739.1004576409723,,,,,0,120,120,148,trial,,,,,,red,0.7391004576409723,0.7416666666666667,2.300018600002659,0.9984856000010041,1e-05,1e-05,0.7418605000020762,0.7753198999998858,2.000115700000606,2.300018600002659,2.300018600002659,2.5002774999993562,2.300018600002659,0.0,3.2583905999999843,0.9583719999973255,0.9583719999973255,0.77646,0.09548544905819836,-0.11284643979605262,,,,None,,0.03338,2.0335298999998486,-0.167,-0.16666666666666666,0.5387704576409723,0.5416666666666666,trial_list_0.8_red.csv,0.5419421000005968,0.5748858000006294,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-33,0.1999999999999999,unmet,,green,red,,1840.107109940261,,,,,0,121,121,335,trial,,,,,,green,1.8401071099402608,1.8416666666666666,2.2999481999977434,0.9986313000008522,8e-05,8e-05,1.841518499997619,1.8746070999986841,1.9999096999999892,2.2999481999977434,2.2999481999977434,2.5001539000004414,2.7165172999993956,0.41656910000165226,3.2079636999987997,0.9080155000010564,0.4914463999994041,0.17584,0.07757007470180027,0.12583589896069822,,,,None,,0.03328,2.033610899998166,-0.033,-0.03333333333333333,1.773777109940261,1.775,trial_list_0.8_red.csv,1.7747500999976182,1.808101300000999,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,1587.2211093702515,,,,,0,122,122,368,trial,,,,,,red,1.5872211093702515,1.5833333333333333,2.299979900002654,0.9986467000017001,1e-05,1e-05,1.5834386000024097,1.6168234000033408,2.000352600000042,2.299979900002654,2.299979900002654,2.500210200003494,2.299979900002654,0.0,3.266746300003433,0.966766400000779,0.966766400000779,0.42756,0.1440123344078435,0.033350224810237444,,,,None,,0.03359,2.0335887000001094,0.233,0.23333333333333334,1.8535511093702515,1.8499999999999999,trial_list_0.8_red.csv,1.8501042000025336,1.8836516000010306,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,975.6441488778396,,,,,0,123,123,213,trial,,,,,,red,0.9756441488778396,0.975,2.299478100001579,0.9990538000020024,1e-05,1e-05,0.9746006000023044,1.0080001999995147,1.9997139000006428,2.299478100001579,2.299478100001579,2.499758500001917,2.757933500000945,0.4584553999993659,3.5661784000003536,1.2667002999987744,0.8082448999994085,0.71774,0.1145659823480297,-0.09341533945300882,,,,None,,,,0.167,0.16666666666666666,1.1759741488778395,1.175,trial_list_0.8_red.csv,1.1745506000006571,1.207878900000651,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,943.2137860836012,,,,,0,124,124,421,trial,,,,,,red,0.9432137860836012,0.9416666666666667,2.300846599999204,0.998181899998599,2e-05,2e-05,0.9417801999989024,0.9751945999996678,2.000765100001445,2.300846599999204,2.300846599999204,2.500022000000172,2.6335653999994975,0.3327188000002934,3.1251215000011143,0.8242749000019103,0.49155610000161687,0.1978,0.08606097154071758,0.12018859818617456,,,,None,,0.03347,2.0340023999997356,-0.1,-0.1,0.8098837860836012,0.8083333333333333,trial_list_0.8_red.csv,0.8088642000002437,0.8417800999995961,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,294.2441667060058,0,0,0,0,0,125,125,123,fam,0.5323849000014889,0.5323849000014889,270.0,2.5323954000014055,2.5323954000014055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,294.2441667060058,1,0,1,0,0,125,125,123,fam,0.499033000000054,0.499033000000054,270.0,2.4985706000006758,2.4985706000006758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,294.2441667060058,2,0,2,0,0,125,125,123,fam,0.49814079999850946,0.49814079999850946,270.0,2.4986099999987346,2.4986099999987346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,294.2441667060058,3,0,3,0,0,125,125,123,fam,0.499447300000611,0.499447300000611,270.0,2.4989291000019875,2.4989291000019875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,294.2441667060058,,,,,0,125,125,123,trial,,,,,,red,0.2942441667060058,0.2916666666666667,2.3025801999974647,0.999054799998703,1e-05,1e-05,0.29133809999984805,0.3248502999995253,1.9999663999988115,2.3025801999974647,2.3025801999974647,2.4997245999984443,2.317771399997582,0.015191200000117533,3.6832232999986445,1.3806431000011798,1.3654519000010623,0.22333,0.09541414357688448,0.11290673656597998,,,,None,,0.03296,,0.167,0.16666666666666666,0.4945741667060058,0.49166666666666664,trial_list_0.8_red.csv,0.4914240999969479,0.5248439999995753,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-167,0.1999999999999999,unmet,,green,red,,864.8037846956439,,,,,0,126,126,141,trial,,,,,,green,0.8648037846956439,0.8666666666666667,2.2999851999993552,0.9971723000016937,3e-05,3e-05,0.8663468999984616,0.8998272999997425,1.9996104999991076,2.2999851999993552,2.2999851999993552,2.5000087000007625,2.2999851999993552,0.0,3.0583917000003566,0.7584065000010014,0.7584065000010014,0.4378,0.1450106829746652,0.028700031005402492,,,,None,,,,-0.167,-0.16666666666666666,0.6644737846956439,0.6666666666666666,trial_list_0.8_red.csv,0.6662963999988278,0.6999542999983532,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,1501.9227730980208,,,,,0,127,127,39,trial,,,,,,red,1.5019227730980207,1.5,2.2995163000014145,0.9987930999996024,1e-05,1e-05,1.500036800000089,1.5329445000024862,1.9999205999993137,2.2995163000014145,2.2995163000014145,2.4997469000009005,2.2995163000014145,0.0,3.2414209000016854,0.9419046000002709,0.9419046000002709,0.73532,0.1092350462017883,-0.09959665977221874,,,,None,,,,0.167,0.16666666666666666,1.7022527730980208,1.7,trial_list_0.8_red.csv,1.6995927999996638,1.7329860999998346,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,1486.0005479438278,,,,,0,128,128,35,trial,,,,,,red,1.4860005479438279,1.4833333333333334,2.300287100002606,0.9966687999985879,1e-05,1e-05,1.4833653999994567,1.516695800000889,2.000224100000196,2.300287100002606,2.300287100002606,2.499930600002699,2.4248738000023877,0.12458669999978156,3.3249185999993642,1.024631499996758,0.9000447999969765,0.12619,0.05708028733266932,0.13635846418359893,,,,None,,,,0.1,0.1,1.6193305479438278,1.6166666666666667,trial_list_0.8_red.csv,1.616744099999778,1.6503083999996306,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-100,0.8,met,,red,green,,348.3475010276329,,,,,0,129,129,176,trial,,,,,,red,0.3483475010276329,0.35,2.297949499999959,1.0006677000019408,0.0001,0.0001,0.3478395999991335,0.3811682999985351,2.0062971000006655,2.297949499999959,2.297949499999959,2.4977226000009978,2.297949499999959,0.0,3.1064412999985507,0.8084917999985919,0.8084917999985919,0.5,0.14782350948509485,0.0,,,,None,,,2.039756000001944,-0.1,-0.1,0.21501750102763292,0.21666666666666667,trial_list_0.8_red.csv,0.21453359999941313,0.24785960000008345,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.1999999999999999,unmet,,green,red,,1320.9440913484923,,,,,0,130,130,498,trial,,,,,,green,1.3209440913484922,1.325,2.3001145999987784,0.9983603000000585,3e-05,3e-05,1.3250014999975974,1.3584064999995462,1.9999896000008448,2.3001145999987784,2.3001145999987784,2.500077099997725,2.4337004000008164,0.133585800002038,3.050111900000047,0.7499973000012687,0.6164114999992307,0.83056,0.07502573128726871,-0.12736926474350269,,,,None,,0.0333,2.033485500000097,0.167,0.16666666666666666,1.5212740913484921,1.525,trial_list_0.8_red.csv,1.5250907999979972,1.5584081999986665,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,233,0.8,met,,red,green,,302.307009543869,,,,,0,131,131,10,trial,,,,,,red,0.302307009543869,0.3,2.299983599998086,0.9979063999999198,2e-05,2e-05,0.29997670000011567,0.3333640999990166,1.9999449999995704,2.299983599998086,2.299983599998086,2.4998027000001457,2.299983599998086,0.0,3.058383200001117,0.7583996000030311,0.7583996000030311,0.11854,0.05378566184990695,0.13769129433576183,,,,None,,0.03332,2.0333580000005895,0.233,0.23333333333333334,0.5686370095438691,0.5666666666666667,trial_list_0.8_red.csv,0.5665675999989617,0.5998379000011482,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,-167,0.8,met,,red,green,,1553.532136621578,,,,,0,132,132,167,trial,,,,,,red,1.553532136621578,1.55,2.300928600001498,0.9966563999987557,3e-05,3e-05,1.5500858000013977,1.5839864000008674,2.0000041000021156,2.300928600001498,2.300928600001498,2.5001641000017116,2.300928600001498,0.0,3.308374399999593,1.007445799998095,1.007445799998095,0.4905,0.14775769313744896,0.004410677407088028,,,,None,,0.03364,2.033335000000079,-0.167,-0.16666666666666666,1.353202136621578,1.35,trial_list_0.8_red.csv,1.3500995000031253,1.3834325999996508,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,33,0.1999999999999999,unmet,,green,red,,1587.9471415521505,,,,,0,133,133,71,trial,,,,,,green,1.5879471415521504,1.5916666666666666,2.300089599997591,0.9986785000000964,1e-05,1e-05,1.5916996999985713,1.624792399998114,1.9996487999997044,2.300089599997591,2.300089599997591,2.499752499999886,2.300089599997591,0.0,3.041523399999278,0.7414338000016869,0.7414338000016869,0.86368,0.06138997257865235,-0.13447327326752417,,,,None,,,,0.033,0.03333333333333333,1.6542771415521504,1.6583333333333332,trial_list_0.8_red.csv,1.658457499997894,1.691629599998123,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,167,0.8,met,,red,green,,561.6986926220977,,,,,0,134,134,210,trial,,,,,,red,0.5616986926220977,0.5583333333333333,2.3001721000000543,0.9961586999997962,1e-05,1e-05,0.5582809000006819,0.5912458999991941,1.9997354999977688,2.3001721000000543,2.3001721000000543,2.500017399997887,2.574892500000715,0.27472040000066045,3.424710600000253,1.1245385000001988,0.8498180999995384,0.20214,0.08768876362771115,0.11900617920903656,,,,None,,0.03304,2.032980600000883,0.167,0.16666666666666666,0.7620286926220977,0.7583333333333333,trial_list_0.8_red.csv,0.7583037999975204,0.7912806999993336,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
,100,0.8,met,,red,green,,652.0701757531281,,,,,0,135,135,172,trial,,,,,,red,0.6520701757531281,0.65,2.30024499999854,0.9970302000001539,2e-05,2e-05,0.6501179000006232,0.6833756999985781,2.0002089999979944,2.30024499999854,2.30024499999854,2.4999072999999044,2.3167061999993166,0.016461200000776444,3.2583364999991318,0.9580915000005916,0.9416302999998152,0.49382,0.1477956497959132,0.002869818442639091,,,,None,,0.03345,,0.1,0.1,0.7854001757531281,0.7833333333333333,trial_list_0.8_red.csv,0.7834545000005164,0.8165466999998898,p3_high2_01,001,2023-05-02_16h24.27.328,expectation_shapes_perceived_time,2022.2.4,119.99616012332228,
