id,delay,expectation,congruency,trial_num,stim_color,distractor_color,block,targetTimeMs,famLoop.thisRepN,famLoop.thisTrialN,famLoop.thisN,famLoop.thisIndex,trialss.thisRepN,trialss.thisTrialN,trialss.thisN,trialss.thisIndex,isTrial,handMove.started,audioCue2Start.started,handOri,handMove.ended,audioCue2End.started,target_color,expected_target_onset,expected_target_onset_in_frames,fixationPoint.started,fixationPoint.stopped,audCueStart.started,placeholder.started,audCueStart.stopped,target.started,target.stopped,audCueEnd.started,audCueEnd.stopped,responsePointer.started,cueForRep.started,space2pass.started,responseStarted,rtUntillMotionTreshold,responsePointer.stopped,rTAfterMotionTreshold,rtDurationBtwRespMotion,perceivedTime,resp_x_coord,resp_y_coord,feedbackPointer.stopped,actualTime_x_coord,actualTime_y_coord,space2pass.keys,space2pass.rt,expected_delay,expected_delays_frame,expected_distractor,expected_distractor_frame,expBlockFiles,distractor.started,distractor.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,fam,0.6812152999991667,0.6812152999991667,270.0,2.6814387000049464,2.6814387000049464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,1,0,1,0,,,,,fam,0.49737589999858756,0.49737589999858756,270.0,2.4973918000032427,2.4973918000032427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,2,0,2,0,,,,,fam,0.49730849999468774,0.49730849999468774,270.0,2.4971401000002516,2.4971401000002516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,3,0,3,0,,,,,fam,0.4974112999989302,0.4974112999989302,270.0,2.497740099999646,2.497740099999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,,,,,0,0,0,0,test,,,,,,green,0.2150533941126335,0.21487603305785125,2.299801799999841,0.9985258000015165,5.300000339047983e-05,5e-05,0.033268500003032386,0.21651679999922635,0.24973760000284528,1.9997282000040286,2.033184500003699,2.299801799999841,2.299801799999841,2.599623900001461,2.6577031000051647,0.3579013000053237,8.24069910000253,5.940897300002689,5.582995999997365,0.69321,0.12141779091147845,-0.08431791035519336,8.24069910000253,0.09244491421975362,0.11535045639871704,space,5.6328741000033915,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,,,,,1,0,1,0,test,,,,,,green,0.9551050218797913,0.9421487603305785,2.300106999995478,0.9987149000007776,3.819999983534217e-05,4e-05,0.033460300001024734,0.9502775000000838,0.9832626999996137,2.0000016999983927,2.0333475999941584,2.300106999995478,2.300106999995478,2.5998356999989483,2.424923699996725,0.12481670000124723,7.158408499999496,4.858301500004018,4.7334848000027705,1.25816,-0.10717196064863221,-0.1018133626162006,7.158408499999496,0.020780227739671055,-0.14635563566729276,space,4.5514610999962315,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,,,,,2,0,2,0,test,,,,,,red,1.8350604190116584,1.8181818181818183,2.2997868999955244,0.9974259000009624,3.189999551977962e-05,3e-05,0.03316689999337541,1.8329201999949873,1.8666439999942668,1.9998556999998982,2.033006999998179,2.2997868999955244,2.2997868999955244,2.5996150999999372,2.6580099999991944,0.35822310000366997,4.841241699999955,2.5414548000044306,2.1832317000007606,1.52886,-0.14721642885242012,0.013383311713856375,4.841241699999955,-0.07321606521291714,0.1284180585090266,space,2.2406489999993937,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,,,,,3,0,3,0,test,,,,,,red,1.5297085970407522,1.512396694214876,2.300769699999364,0.9968912999975146,5.6899996707215905e-05,6e-05,0.033559699993929826,1.5254457999981241,1.558992299993406,2.000427999999374,2.03404739999678,2.300769699999364,2.300769699999364,2.6005768999966676,2.442055399995297,0.1412856999959331,3.9587443999989773,1.6579746999996132,1.5166890000036801,1.74518,-0.10609857074918534,0.10293144923428428,3.9587443999989773,-0.14718013732667895,0.013776688026875377,space,1.3512647000025027,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,,,,,4,0,4,0,test,,,,,,green,0.3492178555441654,0.34710743801652894,2.300535399997898,0.9969081000017468,1.7400001524947584e-05,2e-05,,0.3504516999964835,0.38388709999708226,2.000411000000895,2.0336387999996077,2.300535399997898,2.300535399997898,2.60031799999706,2.300535399997898,0.0,4.058998299995437,1.7584628999975394,1.7584628999975394,0.88342,0.052938830412086524,-0.13801909357436842,4.058998299995437,0.13154641147237855,0.06743390530904758,space,1.458049499997287,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,0,0,0,0,0,-1,-1,0,fam,0.5646478999988176,0.5646478999988176,270.0,2.564837300000363,2.564837300000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,1,0,1,0,0,-1,-1,0,fam,0.4987487999969744,0.4987487999969744,270.0,2.498961799996323,2.498961799996323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,2,0,2,0,0,-1,-1,0,fam,0.49742089999926975,0.49742089999926975,270.0,2.497595300003013,2.497595300003013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
,,,,,,,,,3,0,3,0,0,-1,-1,0,fam,0.4971841000005952,0.4971841000005952,270.0,2.4973355999973137,2.4973355999973137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
1,-500,0.5,none,23,green,red,no_Expectation,,,,,,0,0,0,2,train_doubleStim,,,,,,green,1.5440737827746183,1.5289256198347108,2.2998856000049273,0.9984752000018489,3e-05,3e-05,0.03326,1.541759899999306,1.5749008000057074,1.9999234999995679,2.0333725000018603,2.2998856000049273,2.2998856000049273,2.499874200002523,2.858112500005518,0.5582269000005908,3.516462200001115,1.2165765999961877,0.6583496999955969,1.63503,-0.13472200048308072,0.060842193766552574,,,,None,,-0.5,-0.49586776859504134,1.0107437827746182,1.0,training_double_stim.csv,1.0081958000009763,1.0415020000000368,p14_base2_01,001,2023-05-11_15h29.58.325,expectation_shapes_perceived_time,2022.2.4,119.78529683413163,
